tags,elapsed_s,start_unix,end_unix
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2829.zip']",249.90,1713028717.75,1713028967.65
"['initialize-parser', '377524c4-796a-4a83-a9c0-19fee7a387bf']",0.00,1713028968.38,1713028968.38
"['parser-parse', '8f2290c2-6632-4bdc-955e-2fb7aa82a3ff']",185.19,1713028782.53,1713028967.72
"['write-jsonl', '8f2290c2-6632-4bdc-955e-2fb7aa82a3ff']",0.01,1713028967.72,1713028967.73
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3263.zip']",249.73,1713028718.00,1713028967.73
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3263.zip']",249.99,1713028717.74,1713028967.73
"['initialize-parser', 'd2cdbafc-de0d-452c-828e-77504374af80']",0.00,1713028968.51,1713028968.51
"['parser-parse', '0e403429-6318-492e-a8b8-4897210eab23']",186.17,1713028782.53,1713028968.70
"['write-jsonl', '0e403429-6318-492e-a8b8-4897210eab23']",0.01,1713028968.70,1713028968.71
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2407.zip']",250.65,1713028718.06,1713028968.71
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2407.zip']",250.97,1713028717.73,1713028968.71
"['initialize-parser', '2fc1f07b-4433-4f98-85ce-c8dda89ea84e']",0.00,1713028969.57,1713028969.57
"['parser-parse', 'eb851062-91b5-4457-96c2-96d141f56ba1']",208.71,1713028778.51,1713028987.22
"['write-jsonl', 'eb851062-91b5-4457-96c2-96d141f56ba1']",0.01,1713028987.22,1713028987.23
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2596.zip']",270.60,1713028716.62,1713028987.23
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2596.zip']",271.56,1713028715.67,1713028987.23
"['initialize-parser', '913e6500-987f-4132-aff4-be196d481466']",0.00,1713028988.52,1713028988.52
"['parser-parse', '17a262bc-d0e2-4dea-a54c-debe8d2b7842']",208.52,1713028782.53,1713028991.06
"['write-jsonl', '17a262bc-d0e2-4dea-a54c-debe8d2b7842']",0.01,1713028991.06,1713028991.07
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2495.zip']",273.02,1713028718.05,1713028991.07
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2495.zip']",273.32,1713028717.75,1713028991.07
"['initialize-parser', 'f8c6ecd0-4882-4842-afd6-2ce7f004a6be']",0.00,1713028992.35,1713028992.35
"['parser-parse', 'ffdd59c0-0a23-468a-8b26-053bcb1d099d']",167.39,1713028953.08,1713029120.48
"['write-jsonl', 'ffdd59c0-0a23-468a-8b26-053bcb1d099d']",0.00,1713029120.48,1713029120.48
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-375.zip']",167.40,1713028953.08,1713029120.48
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-375.zip']",168.28,1713028952.20,1713029120.48
"['initialize-parser', '14dd3138-e7b7-42f2-a179-a35cc9781365']",0.00,1713029121.47,1713029121.47
"['parser-parse', '3ec1d7c4-2d66-4fa4-9bb2-a36ed41474e2']",168.10,1713028954.01,1713029122.11
"['write-jsonl', '3ec1d7c4-2d66-4fa4-9bb2-a36ed41474e2']",0.00,1713029122.11,1713029122.11
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2592.zip']",168.11,1713028954.01,1713029122.11
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2592.zip']",168.97,1713028953.14,1713029122.12
"['initialize-parser', 'f4752c98-c78c-4e57-ac8c-97dd13aa1479']",0.00,1713029123.06,1713029123.06
"['parser-parse', '13632f38-12d4-4028-8e31-f699817affd8']",168.71,1713028955.49,1713029124.20
"['write-jsonl', '13632f38-12d4-4028-8e31-f699817affd8']",0.00,1713029124.20,1713029124.21
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3197.zip']",168.71,1713028955.49,1713029124.21
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3197.zip']",169.60,1713028954.60,1713029124.21
"['initialize-parser', 'd0e5f5c5-db78-4dc0-b212-015c24bf9ab3']",0.00,1713029125.15,1713029125.15
"['parser-parse', '4dd34c96-3ea9-4693-b2f3-ad4d8f39024d']",169.29,1713028955.90,1713029125.19
"['write-jsonl', '4dd34c96-3ea9-4693-b2f3-ad4d8f39024d']",0.00,1713029125.19,1713029125.19
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2212.zip']",169.29,1713028955.90,1713029125.19
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2212.zip']",170.08,1713028955.11,1713029125.19
"['initialize-parser', '63dd6c6d-558d-4863-9061-82b443b5c7f2']",0.00,1713029126.15,1713029126.15
"['parser-parse', 'd918e15f-2065-4d76-8d96-b9051265d12c']",169.37,1713028956.29,1713029125.66
"['write-jsonl', 'd918e15f-2065-4d76-8d96-b9051265d12c']",0.01,1713029125.66,1713029125.67
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2468.zip']",169.38,1713028956.29,1713029125.67
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-2468.zip']",170.25,1713028955.42,1713029125.67
"['initialize-parser', '2ff9c4c7-d8b2-411d-b6bf-cd94434fe805']",0.00,1713029126.63,1713029126.63
"['parser-parse', 'de31f52b-5b3b-4135-b000-fa9ea7b2bb41']",168.57,1713028958.67,1713029127.24
"['write-jsonl', 'de31f52b-5b3b-4135-b000-fa9ea7b2bb41']",0.00,1713029127.24,1713029127.25
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3443.zip']",168.58,1713028958.67,1713029127.25
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3443.zip']",169.45,1713028957.80,1713029127.25
"['initialize-parser', '5cd553cc-8306-4288-8ac4-f52018bd7332']",0.00,1713029128.19,1713029128.19
"['parser-parse', '081b977a-880b-4a2d-b21b-8c0be7af038b']",168.77,1713028959.35,1713029128.12
"['write-jsonl', '081b977a-880b-4a2d-b21b-8c0be7af038b']",0.00,1713029128.12,1713029128.13
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-515.zip']",168.78,1713028959.35,1713029128.13
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-515.zip']",169.65,1713028958.48,1713029128.13
"['initialize-parser', '5e2a7920-b218-446b-bbcc-9e89d585d2e4']",0.00,1713029129.05,1713029129.05
"['parser-parse', '850183ce-cf91-43a8-bcee-9456138ce6dc']",171.38,1713028957.68,1713029129.06
"['write-jsonl', '850183ce-cf91-43a8-bcee-9456138ce6dc']",0.00,1713029129.06,1713029129.06
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-735.zip']",171.38,1713028957.68,1713029129.06
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-735.zip']",172.21,1713028956.85,1713029129.06
"['initialize-parser', 'c7e98f6c-856b-4b62-b270-805cd3295079']",0.00,1713029130.05,1713029130.05
"['parser-parse', '7c68fb67-8b24-4732-b740-2f278d07f7bd']",171.37,1713028957.90,1713029129.26
"['write-jsonl', '7c68fb67-8b24-4732-b740-2f278d07f7bd']",0.00,1713029129.26,1713029129.27
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-896.zip']",171.37,1713028957.90,1713029129.27
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-896.zip']",172.25,1713028957.02,1713029129.27
"['initialize-parser', '9b22cc2f-2a72-42b0-8b55-e6346bdf39f8']",0.00,1713029130.19,1713029130.19
"['parser-parse', 'a46fdc2a-9f7a-4e7c-9560-276f68b2e2e7']",170.08,1713028960.70,1713029130.78
"['write-jsonl', 'a46fdc2a-9f7a-4e7c-9560-276f68b2e2e7']",0.01,1713029130.78,1713029130.79
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3308.zip']",170.09,1713028960.70,1713029130.79
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3308.zip']",170.96,1713028959.84,1713029130.80
"['initialize-parser', 'c8b0791c-6454-4713-8103-f532e127dccb']",0.00,1713029131.72,1713029131.72
"['parser-parse', 'a5d568c7-2c4c-4a60-bfac-b0f195b3a776']",169.95,1713028960.83,1713029130.79
"['write-jsonl', 'a5d568c7-2c4c-4a60-bfac-b0f195b3a776']",0.01,1713029130.79,1713029130.80
"['parse-pdfs', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3490.zip']",169.96,1713028960.83,1713029130.80
"['finished-parsing', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/pdfs/zip-scaling-data-small/10pdfs-3490.zip']",170.84,1713028959.96,1713029130.80
"['initialize-parser', '546eb8bf-8506-4119-8fb0-cdad63b11cef']",0.00,1713029131.75,1713029131.75
"['parser-parse', '5eee27fb-8a88-49d2-8611-73a333b59791']",173.49,1713028960.45,1713029133.94
"['write-jsonl', '5eee27fb-8a88-49d2-8611-73a333b59791']",0.00,1713029133.94,1713029133.94
