tags,elapsed_s,start_unix,end_unix
"['initialize-parser', '433676ed-fd8c-47ff-83d9-8bd6ee60967a']",134.13,1713080363.26,1713080497.39
"['initialize-parser', '804fda33-dc55-405e-9dea-420aeba9c48e']",134.05,1713080363.38,1713080497.43
"['initialize-parser', 'f766ef07-0c0c-46e8-b5ea-ddfdd8658d8c']",134.12,1713080363.42,1713080497.54
"['initialize-parser', '490c435b-6ba3-4173-9ec5-1baa26c2a44c']",134.20,1713080363.34,1713080497.54
"['initialize-parser', 'e166979f-674e-4647-a88c-9fe63b82a423']",133.75,1713080363.84,1713080497.59
"['initialize-parser', 'b972a423-0843-4b2e-8799-6e36f63a4ca1']",134.58,1713080363.68,1713080498.25
"['initialize-parser', '40b9444b-24e3-43f4-a62e-5e3f8a9f8101']",135.21,1713080363.15,1713080498.36
"['initialize-parser', '1291554a-a62a-4f06-9e40-8c9694d7f37c']",134.69,1713080363.72,1713080498.41
"['initialize-parser', 'd196c398-7499-4c25-9ee9-e65919e9b77e']",135.41,1713080363.23,1713080498.65
"['initialize-parser', 'c8e4300e-2db9-4137-b09a-f9bb0b256723']",135.38,1713080363.40,1713080498.78
"['initialize-parser', 'ee9ce419-879c-4fa2-8fe4-a01a6a4eb320']",135.05,1713080363.77,1713080498.82
"['initialize-parser', 'bf57ff1f-c13a-4558-8ace-fdb13a0663ff']",135.63,1713080363.35,1713080498.98
"['initialize-parser', '14dc715d-777f-4b7d-a25b-cb96b677a870']",135.29,1713080363.78,1713080499.07
"['initialize-parser', '3aa0cf6e-b7f4-48d0-9171-7d1d71ae3074']",135.86,1713080363.35,1713080499.21
"['initialize-parser', 'f43641ed-8944-4e72-bd74-662d3afdf296']",135.39,1713080363.83,1713080499.22
"['initialize-parser', '939a6dde-1fc4-45ae-85aa-ea74fd8a4198']",136.01,1713080363.42,1713080499.43
"['initialize-parser', 'dad4c692-c3ca-4da9-980c-02aafa82c92b']",135.60,1713080363.89,1713080499.49
"['initialize-parser', 'ad72294d-8975-4287-8c34-8103e778fbdb']",135.96,1713080363.57,1713080499.53
"['initialize-parser', '2970d2f0-ac62-4500-bc65-659bd4bf1580']",135.75,1713080363.80,1713080499.56
"['initialize-parser', '2b6e9141-e92d-40cd-ba3f-7ee725b8f338']",136.22,1713080363.35,1713080499.57
"['initialize-parser', '088e4bd3-8eef-4201-b26d-63a95e4c5d4b']",136.09,1713080363.48,1713080499.57
"['initialize-parser', 'a66e0704-851b-4588-a98b-b06783b406c6']",136.04,1713080363.53,1713080499.57
"['initialize-parser', 'b9d28409-b741-4c7b-a8cc-13eea8b23d79']",135.89,1713080363.79,1713080499.68
"['initialize-parser', 'e2a7d874-f5c2-4dff-a76f-d3e919478cfb']",136.43,1713080363.24,1713080499.67
"['initialize-parser', 'cd1fb6d5-9176-458c-baea-0aa062496c42']",136.32,1713080363.37,1713080499.69
"['initialize-parser', '27ea9277-ec2c-4859-b29c-b133a84828a8']",136.44,1713080363.33,1713080499.77
"['initialize-parser', '90916896-bc8b-49bc-bf6d-132228e07a67']",135.97,1713080363.86,1713080499.82
"['initialize-parser', 'f2ea9fa1-58d8-4e0f-a3ba-ef73423c66c2']",136.67,1713080363.21,1713080499.88
"['initialize-parser', '14823733-5cc1-4086-bcde-4e3f3eac8a2d']",136.58,1713080363.31,1713080499.90
"['initialize-parser', '82052d6c-79ee-4d51-ae37-85bae9e16336']",136.63,1713080363.28,1713080499.90
"['initialize-parser', '92edc64c-fbee-4ea8-ac5a-b5303d385f7b']",136.66,1713080363.26,1713080499.92
"['initialize-parser', '3aa65ae4-44e8-4a36-a27d-47f4e0ad5f18']",136.31,1713080363.64,1713080499.94
"['initialize-parser', '2eb4a315-7554-4e1b-9fa7-2ed2893bbfa6']",136.71,1713080363.24,1713080499.96
"['initialize-parser', '702d7f7a-43d2-4b5e-9422-552cf409946b']",136.19,1713080363.77,1713080499.96
"['initialize-parser', 'f61fedb4-02f6-453e-8b0e-355f8b9228f5']",136.24,1713080363.76,1713080500.00
"['initialize-parser', 'de1831b2-ea9e-4c2e-ab3e-2404e4eda470']",136.22,1713080363.82,1713080500.05
"['initialize-parser', '3d5fb05c-5193-4d49-9b78-03a626ff66e0']",136.48,1713080363.71,1713080500.19
"['initialize-parser', 'b891e74d-d039-40ed-9ffb-393d9d865de2']",136.77,1713080363.45,1713080500.21
"['initialize-parser', 'c2c8f6c9-0679-4623-9077-97eea9a2f901']",136.78,1713080363.51,1713080500.28
"['initialize-parser', '4d589be3-b84d-4e4f-9e93-c919b0974f0e']",136.51,1713080363.79,1713080500.30
"['initialize-parser', '5581df43-d723-4b78-9253-ecf5949f4ce3']",136.76,1713080363.54,1713080500.30
"['initialize-parser', '975f4c43-5c27-4035-8c57-ab13cbadd5d6']",136.94,1713080363.36,1713080500.30
"['initialize-parser', 'a5014603-4758-423c-aa63-2420cca2c215']",136.53,1713080363.79,1713080500.32
"['initialize-parser', 'c472a3aa-1b4b-4bc2-b28e-0475f9ce789e']",136.81,1713080363.56,1713080500.37
"['initialize-parser', 'cd26a489-a3c6-41a1-b198-790644f13648']",136.96,1713080363.43,1713080500.40
"['initialize-parser', '8ae83cf4-2584-4649-8eba-3f3596767811']",136.96,1713080363.43,1713080500.40
"['initialize-parser', '60fffd48-6901-4758-9963-add7645a170d']",136.82,1713080363.57,1713080500.40
"['initialize-parser', 'aea6ed7c-26e7-4d59-904d-71721c8a7488']",136.58,1713080363.83,1713080500.41
"['initialize-parser', 'ff42102b-a28c-492d-9a06-0e9dbb5a86dd']",137.15,1713080363.30,1713080500.45
"['initialize-parser', '4d728daa-f2a4-4b64-b499-611c45ca78f2']",136.74,1713080363.73,1713080500.46
"['initialize-parser', '62c620e7-ff20-4db2-91dd-8fadf36080fe']",136.69,1713080363.79,1713080500.49
"['initialize-parser', 'ee725a1b-5b64-45ce-9130-3b51cd1ac361']",137.35,1713080363.14,1713080500.49
"['initialize-parser', '047b8fdc-dfe0-419f-925b-bbe56d922847']",137.11,1713080363.40,1713080500.50
"['initialize-parser', '087186c0-5a31-4321-ba8b-a61c8a0c2fa3']",137.06,1713080363.45,1713080500.51
"['initialize-parser', '6dd052fd-0fc2-4179-9860-35f9b72863b7']",136.93,1713080363.66,1713080500.59
"['initialize-parser', '4e2cf374-59d0-4001-abfc-4b75ce29bfde']",137.17,1713080363.44,1713080500.61
"['initialize-parser', '4bbdd06f-3b3b-4f7d-ae40-ef250616d978']",137.16,1713080363.51,1713080500.67
"['initialize-parser', 'b790aff1-a1d0-4b30-9c23-bbd465e0c992']",137.37,1713080363.31,1713080500.67
"['initialize-parser', '7a911f82-9755-499f-8ff3-9a6ce4854d38']",136.80,1713080363.88,1713080500.68
"['initialize-parser', '0c4c0a14-c3f4-4174-bf29-fa460622af6b']",137.35,1713080363.33,1713080500.68
"['initialize-parser', '9f44a953-e6fa-4f10-81de-fa73c5864fcd']",137.28,1713080363.40,1713080500.68
"['initialize-parser', 'd0d15b14-247f-4802-864d-3886a71194ff']",137.37,1713080363.31,1713080500.68
"['initialize-parser', 'c2159ef4-0f89-4ed5-89b1-9cfbd9d3b800']",137.12,1713080363.59,1713080500.70
"['initialize-parser', 'd69c149c-48d5-4eb7-b04e-b1ec87da4116']",136.94,1713080363.83,1713080500.77
"['initialize-parser', 'ea5b743f-1940-4d02-b6c1-07334eb7d74c']",137.40,1713080363.38,1713080500.78
"['initialize-parser', '4564036f-1acd-46d8-a17d-e273e8b1e7ab']",137.21,1713080363.62,1713080500.83
"['initialize-parser', '37521756-5c2b-486c-af37-dbac247a985f']",137.29,1713080363.55,1713080500.84
"['initialize-parser', '0ffcfe0a-32dd-4cec-ac1d-4f71253c4235']",137.09,1713080363.76,1713080500.85
"['initialize-parser', '10cdbcfa-3392-4fec-ac1b-f9f979c7b3a6']",137.11,1713080363.77,1713080500.87
"['initialize-parser', 'd46bfebe-2197-43ff-a461-7d8713eab9eb']",137.19,1713080363.76,1713080500.95
"['initialize-parser', 'e256f90f-bd9f-4994-bcad-a6e3c8aa2826']",137.65,1713080363.30,1713080500.95
"['initialize-parser', 'c08e20ce-f50f-41bf-ad64-ced7d2910f3f']",137.67,1713080363.29,1713080500.96
"['initialize-parser', 'f3c1610b-b2b7-436c-b8f5-3ce4ea87a7b6']",137.31,1713080363.76,1713080501.07
"['initialize-parser', '7c270f7b-e87b-422f-a1a9-225d93932a91']",137.55,1713080363.54,1713080501.09
"['initialize-parser', '7f3023f8-2438-45e1-a325-8c13108483c8']",137.81,1713080363.27,1713080501.08
"['initialize-parser', '708a6920-580f-4c6c-8907-77331681f5bf']",137.47,1713080363.67,1713080501.14
"['initialize-parser', 'e76e9758-4e4e-4fd0-bc1e-c8739aabb669']",137.82,1713080363.32,1713080501.14
"['initialize-parser', '65c898e0-e5a0-44e8-afe8-397378cde590']",137.79,1713080363.35,1713080501.14
"['initialize-parser', '4c58c3a0-2cdf-4caa-a003-93e971415e0d']",137.59,1713080363.55,1713080501.14
"['initialize-parser', 'b6183a32-cd49-48d0-b32e-db3051aa184a']",137.81,1713080363.51,1713080501.32
"['initialize-parser', 'e03d4291-300a-4359-850d-e7c5f80bcfa2']",137.59,1713080363.79,1713080501.38
"['initialize-parser', '4dc0c006-8460-4974-ab2d-7167c260b8fb']",137.79,1713080363.77,1713080501.56
"['initialize-parser', 'c8ade02d-c44b-4e95-9980-9de03e37e4a6']",137.84,1713080363.77,1713080501.62
"['initialize-parser', 'b461f744-d9ca-4800-87ad-fe68009052c2']",137.93,1713080363.72,1713080501.65
"['initialize-parser', 'ba017eb1-d48f-43f6-85cd-b4ea455f4118']",138.47,1713080363.18,1713080501.65
"['initialize-parser', '8c71632b-ab36-4397-af75-77ccd2cc0855']",138.10,1713080363.58,1713080501.68
"['initialize-parser', '1a127c41-86ea-4470-a65d-6e2c57e7fbf3']",138.44,1713080363.29,1713080501.73
"['initialize-parser', '5d9069e5-0630-437b-b473-c1dd173bd4ae']",138.52,1713080363.22,1713080501.74
"['initialize-parser', '39790676-b8dd-4846-bda9-9221a1052006']",138.47,1713080363.29,1713080501.77
"['initialize-parser', '45488a46-3f4d-4ae2-aa54-af5a0b5dfae2']",138.76,1713080363.82,1713080502.59
"['initialize-parser', 'c1210ded-a9fd-45bf-a496-f8f9e84eea3e']",138.92,1713080363.67,1713080502.60
"['initialize-parser', 'af74e217-6721-41e5-a6a2-b310e5ce01ef']",138.70,1713080363.90,1713080502.60
"['initialize-parser', '240cb79a-3836-4a69-b806-b49582e00765']",139.50,1713080363.15,1713080502.65
"['initialize-parser', 'c7ac71e1-7b0d-4e8c-9e68-0e2e0ca766a0']",138.83,1713080363.86,1713080502.69
"['initialize-parser', 'bee426a8-5155-45d7-8911-0e534d1545e1']",139.41,1713080363.32,1713080502.73
"['initialize-parser', '2b7367da-b195-47f3-b8dd-d23771c88757']",139.34,1713080363.39,1713080502.73
"['initialize-parser', '370165f9-e74a-488a-b4b7-a6e7977125ce']",139.03,1713080363.74,1713080502.76
"['initialize-parser', '832e20ff-6535-4c4a-9988-fbf2db156c2f']",138.97,1713080363.81,1713080502.78
"['initialize-parser', '922ef251-88b6-4cd6-af82-4cf835c1be61']",139.33,1713080363.45,1713080502.78
"['initialize-parser', '814c39d2-505f-4365-8654-f02c94b5429a']",139.05,1713080363.81,1713080502.85
"['initialize-parser', 'f5f50410-bb58-42ca-a9f2-03b51d8cc28a']",139.53,1713080363.40,1713080502.93
"['initialize-parser', 'c62394d5-8eea-4e43-a069-e80764f1ad16']",139.61,1713080363.35,1713080502.97
"['initialize-parser', '738823aa-80d7-41c5-9444-9f157c408ee0']",139.56,1713080363.42,1713080502.98
"['initialize-parser', 'e4c8a9bd-205f-4fcf-8061-c627f5f50145']",139.53,1713080363.48,1713080503.01
"['initialize-parser', '691b917f-4d54-4c66-9fd0-155073ff1792']",139.51,1713080363.50,1713080503.01
"['initialize-parser', 'e4fb4886-a9c2-4a64-b6d2-45bc0db8fc02']",139.78,1713080363.23,1713080503.02
"['initialize-parser', '9ea8027a-b90c-4fdf-8084-2582ca228a18']",139.32,1713080363.71,1713080503.03
"['initialize-parser', '403ae728-f14a-47ac-8da6-3de682a6134a']",139.77,1713080363.28,1713080503.04
"['initialize-parser', '13db5c29-fcab-4021-bec6-97d6ed840fb3']",139.52,1713080363.54,1713080503.05
"['initialize-parser', '1a19a35c-dfe4-4629-bbc8-f814cb32c193']",139.85,1713080363.25,1713080503.09
"['initialize-parser', '31ae3a89-71b6-4310-aebf-095873638629']",139.67,1713080363.45,1713080503.12
"['initialize-parser', '53d16584-9fa0-4f10-b8a5-78d454503d35']",139.44,1713080363.69,1713080503.13
"['initialize-parser', '8dc6c500-730b-44f3-9e34-fec4375467c2']",139.47,1713080363.67,1713080503.14
"['initialize-parser', '009d4ba6-22c1-4422-9853-82d67799ada3']",139.30,1713080363.84,1713080503.14
"['initialize-parser', 'b2d1eb15-f9d7-463b-bcda-fe66510cd69a']",139.30,1713080363.86,1713080503.16
"['initialize-parser', 'c5a2c7d0-2365-4386-953e-b5d7aa15fe71']",140.02,1713080363.14,1713080503.16
"['initialize-parser', '1cecba2f-560e-4678-905c-f1d2fa41e9be']",139.45,1713080363.75,1713080503.20
"['initialize-parser', '0aa9f0f0-7a68-434f-923a-1c49efdb9e1c']",139.88,1713080363.32,1713080503.21
"['initialize-parser', 'ba5f5f09-2872-4885-aa8f-e2e341449904']",139.70,1713080363.52,1713080503.22
"['initialize-parser', 'dee20212-7018-492d-a680-39d535e164cd']",139.95,1713080363.29,1713080503.24
"['initialize-parser', '373b9856-6f3a-482b-9d5d-2d1e173e2684']",139.73,1713080363.52,1713080503.25
"['initialize-parser', '87c969e8-8a41-4ff4-9a92-012d48927e6f']",139.61,1713080363.66,1713080503.27
"['initialize-parser', 'a6553d9e-7d5b-486b-ab58-3850269823b8']",139.62,1713080363.68,1713080503.30
"['initialize-parser', '0563504f-40b6-425f-8bc1-e4662f53a4fa']",139.58,1713080363.75,1713080503.32
"['initialize-parser', '2ff8213f-441b-494d-87eb-5762a273b31f']",140.01,1713080363.35,1713080503.35
"['initialize-parser', 'b1bc38a2-ef92-48c0-abe2-579a2335a524']",139.63,1713080363.75,1713080503.37
"['initialize-parser', 'f8c60dee-c964-47cc-8c40-d6fc428d4dda']",139.88,1713080363.51,1713080503.39
"['initialize-parser', '73414a0b-dfdd-4bea-83ef-84d38bd13b96']",139.87,1713080363.52,1713080503.39
"['initialize-parser', '0af43c24-8ad1-454b-a021-71d618b41306']",139.62,1713080363.81,1713080503.43
"['initialize-parser', '9978dc4e-c54a-4a4f-b3d8-fcf8b6132779']",139.68,1713080363.78,1713080503.46
"['initialize-parser', '9ec7fd6a-841a-4718-975e-bd7f65e91a15']",140.00,1713080363.47,1713080503.47
"['initialize-parser', '0e6e0792-9394-4268-bd76-2278d7e44a45']",139.86,1713080363.62,1713080503.47
"['initialize-parser', 'd412b42b-ac8a-4e02-bfc1-a0553b8d2c84']",140.08,1713080363.44,1713080503.52
"['initialize-parser', 'bc50c034-e10e-4b2a-8aed-715abbdd8ad7']",139.91,1713080363.63,1713080503.54
"['initialize-parser', '3809a2ff-9cd8-4fea-bf90-621ece999b73']",139.88,1713080363.67,1713080503.55
"['initialize-parser', '36d25e3b-671e-414a-8ec5-079298353f4c']",140.24,1713080363.31,1713080503.55
"['initialize-parser', 'ccc52b36-593b-4a6f-a0f5-8fb1e95255de']",140.07,1713080363.50,1713080503.58
"['initialize-parser', 'ca4799fc-1400-42ae-889e-95cab31f53ca']",140.27,1713080363.31,1713080503.58
"['initialize-parser', '140ae0f4-13c2-41a2-bec8-2d7824254ae9']",139.95,1713080363.64,1713080503.58
"['initialize-parser', '761b8082-5f0d-47a2-8334-e0fb7808f0ca']",140.14,1713080363.47,1713080503.61
"['initialize-parser', '53692915-68d9-4071-98a7-3b4ff2bba061']",140.18,1713080363.45,1713080503.63
"['initialize-parser', 'e6faa67d-21af-4475-aa9c-2211718eb2f3']",139.92,1713080363.72,1713080503.64
"['initialize-parser', 'f41c26b0-ddf1-4567-b9ec-d6c0d74bae1a']",140.15,1713080363.50,1713080503.64
"['initialize-parser', 'e9eb7a45-bff7-46fe-a920-d6ae486bf0cf']",140.25,1713080363.44,1713080503.68
"['initialize-parser', 'dcc4a04c-00b5-40f6-ac7b-96b0c98da36d']",139.88,1713080363.82,1713080503.70
"['initialize-parser', 'd1b5ad93-19a3-4841-abc4-baa9bdf9a5cd']",140.44,1713080363.26,1713080503.70
"['initialize-parser', '502e1f30-8571-49b9-9fe1-085245504457']",140.19,1713080363.49,1713080503.69
"['initialize-parser', 'a4ee5ee7-b766-42cc-93bd-7e440ed97cad']",140.05,1713080363.64,1713080503.69
"['initialize-parser', 'e15d4052-47eb-4f99-8119-beae4cf06b0e']",140.03,1713080363.69,1713080503.71
"['initialize-parser', 'f1bd8ac7-21de-4c31-9af2-b5314a27fdfa']",139.77,1713080363.94,1713080503.72
"['initialize-parser', 'af37f9ea-ddb2-4587-ae5d-6527072d1592']",140.04,1713080363.69,1713080503.73
"['initialize-parser', '8acddc67-0bf8-4690-aa55-eb3b047d8fe0']",140.49,1713080363.26,1713080503.75
"['initialize-parser', '76d08e0d-879e-4459-af62-6f9e4938026a']",139.96,1713080363.80,1713080503.76
"['initialize-parser', '0691c7aa-d488-476d-9cb1-46bff9c34d46']",140.00,1713080363.76,1713080503.75
"['initialize-parser', '7a9733c4-e28e-4698-892a-44eab1662ed7']",140.10,1713080363.67,1713080503.76
"['initialize-parser', '63e3a8f7-58d5-4f41-ae36-0a06c3d28d24']",140.31,1713080363.45,1713080503.76
"['initialize-parser', 'ee6c5b06-99b5-4098-90be-c7a7677fc284']",140.38,1713080363.39,1713080503.77
"['initialize-parser', '023556c0-ebd1-4d32-99b1-e25142a1aa8b']",139.91,1713080363.84,1713080503.76
"['initialize-parser', 'd7b79a1b-cdd3-4708-9cf6-3d9302b4171f']",140.51,1713080363.31,1713080503.82
"['initialize-parser', '8e94c210-41be-4f95-abc8-61681f92ce84']",140.60,1713080363.23,1713080503.83
"['initialize-parser', '0c934c5b-52e2-4d9a-8a45-32a984fa91d6']",140.33,1713080363.49,1713080503.81
"['initialize-parser', '4ed743ca-1a5e-490c-8a04-0f69b01f6baf']",140.09,1713080363.72,1713080503.82
"['initialize-parser', 'f03d30bd-599c-4144-b337-947579818ff7']",140.40,1713080363.42,1713080503.82
"['initialize-parser', 'f88ed5b8-ec7a-4e24-96dd-750944a23ac7']",140.59,1713080363.23,1713080503.82
"['initialize-parser', 'b6fe434e-bac4-400d-9882-7d83e6f54fdc']",140.57,1713080363.26,1713080503.82
"['initialize-parser', '7db4a5ad-24fd-45b8-ad7d-ebb566a8d4c0']",140.41,1713080363.42,1713080503.83
"['initialize-parser', '1c03885f-8ba5-49ed-89e1-7fc44fedc9fc']",140.51,1713080363.32,1713080503.83
"['initialize-parser', '429eb118-f322-46de-8ddb-c552526f0c53']",140.24,1713080363.59,1713080503.83
"['initialize-parser', '07772734-729d-454d-a3fc-92dfa9bf2a14']",139.98,1713080363.87,1713080503.85
"['initialize-parser', '6f88393b-36f5-44a8-9490-9639e030409e']",140.12,1713080363.73,1713080503.85
"['initialize-parser', '3c47d366-a589-4880-b093-546f6bbbbaa1']",140.10,1713080363.76,1713080503.86
"['initialize-parser', '5184043f-682b-4f89-8401-0345515daeb4']",140.48,1713080363.38,1713080503.86
"['initialize-parser', '121b7e8a-3baa-4d6a-a113-725c4761475a']",140.17,1713080363.68,1713080503.85
"['initialize-parser', 'ab890582-f042-4ff5-a07b-3940d545190b']",140.47,1713080363.39,1713080503.86
"['initialize-parser', 'e78a8fe1-7f0b-4bf8-abfb-4f913ed30de0']",139.94,1713080363.92,1713080503.86
"['initialize-parser', '587de856-4d6b-4b28-9c3d-fa76511cc73d']",140.26,1713080363.62,1713080503.88
"['initialize-parser', '35a9cc0c-d44d-42be-b555-5166d21c81af']",140.07,1713080363.82,1713080503.88
"['initialize-parser', '1aada42f-f0bf-469c-a748-5a0f40d1cb60']",140.48,1713080363.41,1713080503.89
"['initialize-parser', 'e2f11fae-1163-4ac3-8d49-664fb113cafc']",140.26,1713080363.63,1713080503.89
"['initialize-parser', '38982e5f-3265-4611-913f-a6c15f555116']",140.59,1713080363.31,1713080503.89
"['initialize-parser', '4e908210-93af-4de9-8a93-18e3acbbac83']",140.17,1713080363.72,1713080503.89
"['initialize-parser', 'aa8df2ae-43ce-4f83-8cba-27474112da3b']",140.53,1713080363.36,1713080503.90
"['initialize-parser', '4ee39ff1-42b9-487f-a7b5-ff33e956ac1f']",140.37,1713080363.53,1713080503.90
"['initialize-parser', '6d4f5d2d-665f-4d71-93b2-904c8820037c']",140.13,1713080363.78,1713080503.91
"['initialize-parser', 'a8ffddff-c270-4a4e-86d0-89b6dde278fc']",140.70,1713080363.22,1713080503.92
"['initialize-parser', '1a375090-9840-4f37-9e36-d309c0a44597']",140.64,1713080363.28,1713080503.92
"['initialize-parser', '2b987fee-35b8-4f05-8af3-1daba77efa90']",140.47,1713080363.46,1713080503.93
"['initialize-parser', '4e4ec02b-616e-40a6-bb53-ba259b67fa92']",140.58,1713080363.35,1713080503.94
"['initialize-parser', 'fce96ae2-6845-4ce6-a907-66c1f4de5477']",140.68,1713080363.26,1713080503.94
"['initialize-parser', '9ed64704-fe41-4873-bca3-8f8fcc622dbe']",140.14,1713080363.81,1713080503.94
"['initialize-parser', '9d8a0b4b-9764-45b6-8be0-5fb140670958']",140.40,1713080363.54,1713080503.95
"['initialize-parser', '20d4e519-6271-4cb5-a98d-a2352246162f']",140.48,1713080363.48,1713080503.96
"['initialize-parser', 'add221e1-f7e6-40ec-a31c-ba7218b406a7']",140.04,1713080363.92,1713080503.97
"['initialize-parser', '2b5ba7f6-378d-4309-abad-fbefdb10833e']",140.82,1713080363.15,1713080503.98
"['initialize-parser', '89d81b96-6402-4eb2-a3c0-885f0ab07e27']",140.65,1713080363.32,1713080503.97
"['initialize-parser', '15dbd6ef-8e7e-4745-9819-3042d25fae75']",140.68,1713080363.30,1713080503.98
"['initialize-parser', 'a519c040-7178-4e8e-8816-326fc19532a4']",140.26,1713080363.72,1713080503.98
"['initialize-parser', 'b57bb425-3096-46f1-bb10-4440dd51eae8']",140.40,1713080363.59,1713080503.98
"['initialize-parser', '3aefd276-2eb5-4cf3-910b-735a6fb00eee']",140.40,1713080363.59,1713080503.99
"['initialize-parser', '41a4890a-ef31-4356-8617-ed8c64e301de']",140.45,1713080363.54,1713080503.98
"['initialize-parser', '6fde0c20-5912-448a-bdeb-0522cb892d08']",140.10,1713080363.90,1713080504.00
"['initialize-parser', 'bac681dc-2637-4e28-bd89-c2885907860f']",140.45,1713080363.57,1713080504.02
"['initialize-parser', 'a627ba56-b89d-4db1-8a49-b045a8121418']",140.19,1713080363.86,1713080504.04
"['initialize-parser', 'de1b0efa-3bf2-4900-b1f5-8ebd89c77490']",140.76,1713080363.28,1713080504.04
"['initialize-parser', '42f9b288-df80-4d2f-b71b-757c45a5a402']",140.79,1713080363.28,1713080504.06
"['initialize-parser', '0aac8959-779a-4989-8357-6e7fbf5ec42d']",140.57,1713080363.50,1713080504.07
"['initialize-parser', '42f1d3d9-af63-431b-a837-54fca3addff6']",140.43,1713080363.65,1713080504.09
"['initialize-parser', '8ba27cf8-9370-401c-b5c6-7cd810a03201']",140.29,1713080363.80,1713080504.09
"['initialize-parser', '311d39d3-b202-4381-b59c-4f8f410f31bb']",140.74,1713080363.34,1713080504.09
"['initialize-parser', '3942ce75-2002-4b0a-8d3c-2e585f463378']",140.26,1713080363.83,1713080504.09
"['initialize-parser', '0f03a49e-7eb4-46a2-9675-5b5315d66bc4']",140.22,1713080363.88,1713080504.09
