tags,elapsed_s,start_unix,end_unix
"['initialize-parser', '1f1007eb-3fce-4df7-8572-b946f31a19f7']",193.83,1713124877.56,1713125071.39
"['initialize-parser', '2e8c13ac-09b4-4965-8e4e-ed02c9ad6d0f']",194.17,1713124877.22,1713125071.39
"['initialize-parser', '6922b27b-da5b-42c4-9f37-66d6759066ed']",193.91,1713124877.48,1713125071.39
"['initialize-parser', '31e9de11-aa2e-40ba-98b4-1bc7ecdfee2a']",194.16,1713124877.24,1713125071.39
"['initialize-parser', 'fb035ed3-4a3e-4aeb-8569-a25ce774079f']",193.85,1713124877.54,1713125071.39
"['initialize-parser', 'ef8e2045-eaa8-4772-bdf9-75a621060fce']",194.30,1713124877.09,1713125071.39
"['initialize-parser', '276da348-1d10-4dcb-85ca-eaa914ed2174']",194.14,1713124877.26,1713125071.40
"['initialize-parser', '8a7db85c-e6a2-4e7a-ae54-c0c0fe40a6b0']",193.85,1713124877.55,1713125071.39
"['initialize-parser', 'b6af2caa-7a8b-4ce3-ad24-77f7e5642662']",194.25,1713124877.14,1713125071.39
"['initialize-parser', '16e195a3-b1aa-4681-a869-81808543b979']",193.84,1713124877.56,1713125071.39
"['initialize-parser', '09f77ad6-ac3a-4ae0-908f-2dc81b8f2870']",193.77,1713124877.62,1713125071.39
"['initialize-parser', '673e0f62-e449-4be0-8cd2-381b13d858b5']",194.28,1713124877.11,1713125071.39
"['initialize-parser', '80046ea1-264a-4202-af82-8ceb593edfd2']",194.24,1713124877.15,1713125071.39
"['initialize-parser', '11b4e13c-a367-450f-8cb9-1ff28a507373']",193.89,1713124877.50,1713125071.39
"['initialize-parser', '85b38a43-06f1-4e99-8566-0696240abe6f']",193.95,1713124877.45,1713125071.40
"['initialize-parser', '6d83aba6-5440-4333-84fb-c49e8d646693']",194.05,1713124877.34,1713125071.39
"['initialize-parser', '1b8cf0be-3116-427c-a015-dc2e70c119f1']",194.00,1713124877.42,1713125071.41
"['initialize-parser', '78a677b4-7f8d-42cc-b53f-88bf2b6d0752']",194.06,1713124877.35,1713125071.41
"['initialize-parser', 'cbdf8065-c292-41d2-937e-e92f0b0490fd']",194.11,1713124877.28,1713125071.39
"['initialize-parser', 'e63dd630-a321-4b53-9d07-7b1b8cdac0b4']",193.82,1713124877.58,1713125071.40
"['initialize-parser', 'd2533188-923b-4f01-99c4-8b1cd3355d5a']",194.26,1713124877.30,1713125071.56
"['initialize-parser', 'e344a3eb-91f3-4d71-8949-5360c1110dd8']",193.76,1713124877.65,1713125071.41
"['initialize-parser', 'c212cda7-727a-4073-92aa-c1cc9d055b9f']",193.92,1713124877.50,1713125071.41
"['initialize-parser', '27344d06-76d5-4362-b908-5f114b2a2344']",194.19,1713124877.20,1713125071.39
"['initialize-parser', '1fbc1228-8db5-4530-a8da-b6376f510bd7']",193.99,1713124877.40,1713125071.39
"['initialize-parser', 'bc3f237f-dfec-4f1b-9fb5-3afe2c0b6598']",194.04,1713124877.35,1713125071.39
"['initialize-parser', '0b5485dd-8a0d-4817-9371-814a9b615f01']",194.15,1713124877.25,1713125071.39
"['initialize-parser', '82bb2935-7bc5-492b-b61b-508a56094e21']",193.82,1713124877.57,1713125071.39
"['initialize-parser', '6952153d-96cc-4e0b-a81b-28b347efdbaf']",194.01,1713124877.38,1713125071.39
"['initialize-parser', '8363f8dc-6e37-49bf-af1f-0bcad8a54f64']",194.11,1713124877.28,1713125071.39
"['initialize-parser', '87ae96c0-153e-4aee-8b3e-3ee01ff344ae']",193.80,1713124877.59,1713125071.39
"['initialize-parser', '764c1a60-579a-4be7-bb7f-a6e3886001d3']",194.01,1713124877.39,1713125071.39
"['initialize-parser', 'bcaf38b1-f123-480d-826b-fa5cdbb1e698']",193.81,1713124877.58,1713125071.39
"['initialize-parser', '39bfa001-fe06-4803-8667-34764b298e30']",194.20,1713124877.20,1713125071.39
"['initialize-parser', '107e253d-077c-40ff-b2d5-47b9b616f25e']",193.85,1713124877.59,1713125071.44
"['initialize-parser', 'ed7b5cdb-f761-4017-9f47-ef81a2826c4a']",194.19,1713124877.25,1713125071.44
"['initialize-parser', '576041dc-510a-4d58-9a0d-c5de7c46e126']",193.89,1713124877.50,1713125071.39
"['initialize-parser', 'f3445169-d952-46a9-9ccd-50eb922f8dd6']",194.24,1713124877.16,1713125071.39
"['initialize-parser', '1d8f5d67-63b1-4308-832a-51ed9c5bc979']",193.97,1713124877.48,1713125071.44
"['initialize-parser', '5412410a-7d63-4cc0-bc80-aca408815f5f']",194.25,1713124877.19,1713125071.44
"['initialize-parser', '05ff1cba-5dd3-469c-82b7-136c12b42d78']",193.92,1713124877.47,1713125071.40
"['initialize-parser', 'f67bb694-fdcb-43c8-a84c-94d851846001']",194.15,1713124877.25,1713125071.40
"['initialize-parser', '308db071-ac1f-407c-8df8-b12e29f20bda']",193.79,1713124877.63,1713125071.42
"['initialize-parser', 'd5982b88-5754-4f57-8944-fee70e39ba61']",194.23,1713124877.19,1713125071.42
"['initialize-parser', 'd90e80d6-e984-4b5f-8992-ddc1fab12edc']",194.46,1713124877.11,1713125071.56
"['initialize-parser', '46c57e35-efc1-4ed9-8444-a9f1e2a11831']",194.00,1713124877.39,1713125071.39
"['initialize-parser', 'e35c4eee-41ea-419e-aceb-fcb04e8c56d2']",193.91,1713124877.66,1713125071.57
"['initialize-parser', 'dbda015d-f69f-497b-b4dc-6ad4a25bbf6a']",194.04,1713124877.36,1713125071.40
"['initialize-parser', 'a6f36a35-e33f-4682-9c7b-23c6796baad3']",193.85,1713124877.54,1713125071.39
"['initialize-parser', '913a96f0-3e81-42ef-a525-0f3f1fd7b84f']",194.25,1713124877.15,1713125071.39
"['initialize-parser', '23930902-e208-431b-bf55-af55e55630c3']",193.83,1713124877.56,1713125071.39
"['initialize-parser', 'c0ac7bf8-b674-4ca3-aeda-0f4a2523c08d']",194.24,1713124877.16,1713125071.39
"['initialize-parser', '425340b1-d4da-4f93-abb3-90c592cea74d']",194.07,1713124877.34,1713125071.41
"['initialize-parser', '2156bf20-e96a-4912-8029-fb52edcef42a']",193.98,1713124877.42,1713125071.40
"['initialize-parser', '8eca26bb-bb0e-445a-8a6c-0ce97d7be338']",194.00,1713124877.57,1713125071.56
"['initialize-parser', 'ba5a0b41-2542-4ece-a68a-ef4efd8ed987']",194.18,1713124877.21,1713125071.39
"['initialize-parser', 'ed46366a-c8e0-49bb-bd63-c814a9e01a6a']",193.89,1713124877.50,1713125071.39
"['initialize-parser', '16fa8aaf-6d6f-4fb5-9e39-9820cbd004b0']",194.17,1713124877.22,1713125071.39
"['initialize-parser', 'cc40073c-6d82-48a5-a14e-8df0bfd0abb1']",194.18,1713124877.24,1713125071.42
"['initialize-parser', '8f532a88-8b37-45eb-9b95-6a60570e479a']",193.78,1713124877.62,1713125071.40
"['initialize-parser', '8d818601-24ac-4676-aafe-4bcea9f0cab2']",194.04,1713124877.35,1713125071.39
"['initialize-parser', '68041186-6242-4ec6-88be-858f932e8d43']",193.84,1713124877.56,1713125071.39
"['initialize-parser', 'a6477650-848c-403b-8c56-f9fa8e5a69a1']",194.01,1713124877.40,1713125071.41
"['initialize-parser', 'f4a6e39f-97f2-427c-a735-27ea27df33eb']",194.10,1713124877.29,1713125071.39
"['initialize-parser', '06476772-e45a-4eed-ba98-48ba6dd2e686']",193.87,1713124877.53,1713125071.41
"['initialize-parser', '4b2fa463-f7d9-4fa7-8901-8119f9ccb676']",194.13,1713124877.26,1713125071.39
"['initialize-parser', 'b8cb3d97-052f-4299-8e5c-d7c16db04732']",194.01,1713124877.39,1713125071.40
"['initialize-parser', '8629d701-6e45-4bb1-89ee-a4cb2146bab3']",193.96,1713124877.44,1713125071.39
"['initialize-parser', '8f7d2edf-b520-46ef-9d3e-6d59efcc5762']",193.93,1713124877.46,1713125071.39
"['initialize-parser', 'bd54032f-d23e-45b4-b830-7a6d80b7d838']",194.12,1713124877.27,1713125071.39
"['initialize-parser', 'bef996fb-3e36-49ec-940b-1333d3b9d6ee']",193.80,1713124877.59,1713125071.39
"['initialize-parser', '2f01a360-d0f4-48ff-b249-9068681699f3']",194.16,1713124877.24,1713125071.39
"['initialize-parser', '212166a1-540d-4036-9c5d-f6a24b0b7040']",194.15,1713124877.25,1713125071.39
"['initialize-parser', '4ad28b5f-51e5-4fa3-9d8c-1a8ef19a2e04']",193.81,1713124877.58,1713125071.39
"['initialize-parser', '7e1b739f-fc61-4ed7-9d28-16667db25a90']",194.07,1713124877.34,1713125071.41
"['initialize-parser', '757712cc-8580-43bf-9e6f-d97c1b92eb2f']",193.91,1713124877.48,1713125071.39
"['initialize-parser', '50273968-70a0-4a3d-8778-170fc7a8d4fa']",193.83,1713124877.57,1713125071.41
"['initialize-parser', '9b930035-d5c6-49ba-892f-38f3dfbf052d']",194.26,1713124877.14,1713125071.41
"['initialize-parser', '97583756-d259-4ab6-99c5-b4f94f8fbd8a']",193.99,1713124877.42,1713125071.40
"['initialize-parser', 'fac3caa1-2ae8-4585-8d99-4f885303a9d9']",194.00,1713124877.42,1713125071.41
"['initialize-parser', '54ece490-0061-48e0-aa54-2ab329fd111f']",193.82,1713124877.60,1713125071.42
"['initialize-parser', '03a8ab3b-ce32-4eeb-ab90-42f2119a9c0b']",194.18,1713124877.24,1713125071.42
"['initialize-parser', '10e53ea0-c95d-4c1d-aa9c-2e11cb140571']",194.23,1713124877.19,1713125071.42
"['initialize-parser', '53917e25-b6f5-4129-b437-b6d10c869097']",193.78,1713124877.64,1713125071.42
"['initialize-parser', 'bf796fad-6de6-4f98-a159-f1acb0f5493a']",194.22,1713124877.24,1713125071.46
"['initialize-parser', 'c0171c5a-7fba-4ab4-8961-b35a9f4bec76']",194.12,1713124877.35,1713125071.47
"['initialize-parser', '4f16d76e-c7a3-4f3f-9228-d41d07d1c5d4']",194.12,1713124877.34,1713125071.46
"['initialize-parser', '40bc8f70-64c2-41f0-bda8-98907b9b890d']",193.88,1713124877.58,1713125071.46
"['initialize-parser', '1b7e115d-6b25-412b-bb57-6a7e526771cf']",194.03,1713124877.42,1713125071.46
"['initialize-parser', 'a71d9c8d-fa27-4d1c-a29d-f6e58ec73094']",194.11,1713124877.34,1713125071.46
"['initialize-parser', '61aae39d-5805-4ad2-9a87-495fd8ad48d4']",194.24,1713124877.22,1713125071.46
"['initialize-parser', '651da25c-96e9-46ef-a1ec-41df918a5dae']",193.92,1713124877.54,1713125071.46
"['initialize-parser', 'eaf461e5-8110-48e6-a6c0-9ca20ac0848a']",194.07,1713124877.33,1713125071.39
"['initialize-parser', '5beafc1f-b21a-42fe-b751-3dae8a7eb8f3']",193.98,1713124877.41,1713125071.39
"['initialize-parser', '91db1793-29ab-41fd-a9df-6a1486dd94bb']",194.06,1713124877.33,1713125071.39
"['initialize-parser', '0cfebfb0-1a72-4720-9bd1-2852d92230ed']",193.86,1713124877.54,1713125071.39
"['initialize-parser', '6e261891-d905-4f6e-bdf0-23fe7fc1a104']",194.04,1713124877.35,1713125071.39
"['initialize-parser', 'bf3766fe-b198-46b4-8e29-1b16e18364a7']",193.72,1713124877.67,1713125071.39
"['initialize-parser', '3edc43d6-1745-4062-b42b-b605f2d512b8']",194.05,1713124877.35,1713125071.39
"['initialize-parser', '3e4756ea-c4e6-479a-a241-e9cba0acb36c']",194.19,1713124877.21,1713125071.41
"['initialize-parser', 'e3871beb-39fa-4229-9b55-37f1b718fcf2']",193.82,1713124877.60,1713125071.42
"['initialize-parser', '04b5282f-2c13-4970-b9db-b681ac10bdd7']",194.16,1713124877.27,1713125071.43
"['initialize-parser', '9faec552-1598-4b8e-b348-cd4215c4c2c3']",194.04,1713124877.39,1713125071.42
"['initialize-parser', '6230fc68-83b7-4ff2-8df6-eec5973aec34']",194.04,1713124877.39,1713125071.42
"['initialize-parser', 'bd5d5fa8-7ab6-46d5-b099-2dfff1b4ed33']",193.82,1713124877.57,1713125071.39
"['initialize-parser', 'b97d51c1-d2dd-43db-8beb-5d5aecdccb91']",194.08,1713124877.32,1713125071.39
"['initialize-parser', '10aeeff4-6c37-4b23-8995-7c7c35202822']",194.02,1713124877.37,1713125071.39
"['initialize-parser', 'e2671309-1d11-4a6e-920d-ee3fa8add1c6']",194.02,1713124877.37,1713125071.39
"['initialize-parser', 'eba3c280-9f02-4a82-b574-fdc0e7d75fca']",194.21,1713124877.20,1713125071.40
"['initialize-parser', '5461326d-ebd5-4346-b05f-57fcc8aae3cc']",193.85,1713124877.55,1713125071.39
"['initialize-parser', '323896df-c086-4106-9785-2860c9e507d2']",193.94,1713124877.45,1713125071.39
"['initialize-parser', 'b9c204df-4758-4958-95eb-1e4626d24450']",193.97,1713124877.43,1713125071.40
"['initialize-parser', '6fb02735-45f9-416f-9e54-3985dd2979ca']",194.14,1713124877.25,1713125071.39
"['initialize-parser', '68bb325e-6b85-4f3d-b2a1-292bd7df7bcd']",194.17,1713124877.23,1713125071.39
"['initialize-parser', '63581458-6716-497d-891e-8d20a7840e50']",193.84,1713124877.56,1713125071.39
"['initialize-parser', '601f0bbd-1521-4e87-a8c0-facbddaded48']",193.82,1713124877.58,1713125071.39
"['initialize-parser', '657d98ae-f91a-4467-b168-d1b039e62fab']",193.88,1713124877.51,1713125071.39
"['initialize-parser', 'bd883a03-d99a-4aa5-ad56-564768f37572']",194.13,1713124877.27,1713125071.39
"['initialize-parser', 'fad98b13-1e68-49f2-a5b3-62ed571f062d']",194.28,1713124877.12,1713125071.39
"['initialize-parser', '7349f34a-1029-4fec-8bf9-7b296d0ff3f1']",193.82,1713124877.59,1713125071.41
"['initialize-parser', '4732bc78-017b-4d8c-a8a8-4c64c0436735']",194.09,1713124877.30,1713125071.39
"['initialize-parser', '67969836-0d17-4362-82d8-bffaa502dc57']",193.77,1713124877.62,1713125071.39
"['initialize-parser', '6769816f-c258-463d-b2f9-eb2a108da0de']",194.13,1713124877.26,1713125071.39
"['initialize-parser', '30323639-024a-4653-9714-d9c2e64eaa35']",193.98,1713124877.41,1713125071.39
"['initialize-parser', '3f758bfe-cb72-4043-9715-20fec10eb539']",194.17,1713124877.25,1713125071.42
"['initialize-parser', 'b74094ee-f3c1-42a6-a4d5-2c85eb0a94a2']",194.21,1713124877.21,1713125071.42
"['initialize-parser', 'e131d9db-e890-4720-b52f-bab125597016']",193.85,1713124877.56,1713125071.42
"['initialize-parser', '4c2abac1-140a-4b6e-a816-029169556a8f']",193.76,1713124877.67,1713125071.42
"['initialize-parser', 'a66accdb-4eaf-463a-a93b-6494c692d1af']",194.15,1713124877.25,1713125071.39
"['initialize-parser', '62cac0e1-f86f-4f37-a921-d6c1b51e4532']",194.16,1713124877.23,1713125071.39
"['initialize-parser', '90d0f3a3-3d70-4137-bd28-8f9d46fb0b95']",193.84,1713124877.55,1713125071.39
"['initialize-parser', 'f0114d8f-5912-45df-b89e-2b5dec44c2d9']",193.76,1713124877.63,1713125071.39
"['initialize-parser', '12355bad-cf6a-4a00-ab6a-f1a2236e6073']",193.84,1713124877.55,1713125071.39
"['initialize-parser', 'f09ba8dc-d1b9-4025-84bd-3ceeb03ebc7b']",194.16,1713124877.24,1713125071.40
"['initialize-parser', 'bd26dece-a703-4b41-becb-cadcd98fa9f3']",193.88,1713124877.51,1713125071.39
"['initialize-parser', '8a4f8f81-82d2-4d94-975c-4ca245072cd5']",194.27,1713124877.12,1713125071.39
"['initialize-parser', 'eeda5abe-df41-40fa-8c83-a87e2bb395fd']",194.24,1713124877.15,1713125071.39
"['initialize-parser', '2b30f787-8aaf-4365-8475-49da0b92e2a4']",193.88,1713124877.52,1713125071.39
"['initialize-parser', '38597781-acaf-4b97-9a4a-0959a957d866']",193.80,1713124877.62,1713125071.42
"['initialize-parser', '8f694994-cf74-4f91-935f-65bf0e48b17d']",194.27,1713124877.15,1713125071.42
"['initialize-parser', '7e954713-ae3d-44a6-9b97-ba98e59e9dea']",193.76,1713124877.66,1713125071.42
"['initialize-parser', '7fe56429-4085-4ce8-953b-13c635d7a362']",193.84,1713124877.57,1713125071.41
"['initialize-parser', '91fef8ae-6542-4b2e-b331-a968b07e8cf0']",194.19,1713124877.22,1713125071.41
"['initialize-parser', '015a9af5-e805-416d-ae6b-15efb1f1ad6b']",194.24,1713124877.16,1713125071.41
"['initialize-parser', 'c2a14ebb-bb18-4504-8d61-d9b35b5c39b5']",193.78,1713124877.62,1713125071.40
"['initialize-parser', '8e3b0b2c-a83e-4fab-8f9b-c44c99151188']",194.09,1713124877.31,1713125071.40
"['initialize-parser', 'c8a7981a-63c3-4be0-b7ca-c6b732366223']",193.94,1713124877.46,1713125071.40
"['initialize-parser', '65ee2a79-6c99-42f9-aa7e-1dad64787a07']",194.21,1713124877.20,1713125071.41
"['initialize-parser', '66ab9df1-d463-41a6-87fb-75007c936068']",193.88,1713124877.52,1713125071.41
"['initialize-parser', 'a4da8d01-6f99-44d9-8099-734ca94a6373']",194.09,1713124877.31,1713125071.41
"['initialize-parser', '07cd0955-64c9-43cc-acad-8cbc64b6ed0c']",194.05,1713124877.52,1713125071.57
"['initialize-parser', '8da9c30c-1f8b-462b-ba6c-ff65899a89bf']",194.30,1713124877.10,1713125071.40
"['initialize-parser', '2a4822ae-be3b-45f3-b2d1-84859ebc23cd']",194.25,1713124877.16,1713125071.41
"['initialize-parser', 'e9f29bf6-74d5-4ed2-9708-6de590068a96']",194.04,1713124877.37,1713125071.41
"['initialize-parser', '00530b1d-2560-481d-900a-7802402ef2ab']",193.87,1713124877.55,1713125071.42
"['initialize-parser', '8b58a539-69a6-4934-a263-bb65ec7a58a7']",193.83,1713124877.59,1713125071.42
"['initialize-parser', 'f07efe4a-6040-4227-89b3-e20810a690db']",193.82,1713124877.57,1713125071.39
"['initialize-parser', '18e861d9-dfc5-4afc-8325-578ab62ec16b']",194.12,1713124877.28,1713125071.39
"['initialize-parser', '97657ba2-4fba-4693-a967-af3f00444248']",194.01,1713124877.38,1713125071.40
"['initialize-parser', 'ed4b358d-3632-4ed5-a7e6-e12d2d317559']",194.00,1713124877.39,1713125071.39
"['initialize-parser', '9c0f6116-682c-4084-b01f-bfd3c44bc58a']",194.21,1713124877.19,1713125071.40
"['initialize-parser', '8b90e212-fc0a-487c-af8b-169fd234b752']",193.80,1713124877.60,1713125071.41
"['initialize-parser', '734b2e85-7656-4adc-aa80-1a0bb3202404']",194.12,1713124877.29,1713125071.41
"['initialize-parser', '8f720af6-a9c5-4f2f-9443-11b19a0b539f']",193.88,1713124877.52,1713125071.40
"['initialize-parser', '5a097826-95ef-4172-941c-932bb7401e10']",194.35,1713124877.09,1713125071.44
"['initialize-parser', 'd74f837b-a441-4322-acf8-f69fd5de18ab']",193.87,1713124877.56,1713125071.44
"['initialize-parser', 'd9698025-807a-411b-b458-673f5f8ccd84']",193.93,1713124877.51,1713125071.44
"['initialize-parser', '680e0844-a923-4a0b-ae95-54683485e20a']",194.23,1713124877.21,1713125071.44
"['initialize-parser', '574bc840-1e02-4d71-8bf8-d68c6c87a9e5']",194.02,1713124877.37,1713125071.39
"['initialize-parser', 'b100d3d9-efbc-47e2-94a6-fe47efcb2a36']",193.72,1713124877.67,1713125071.39
"['initialize-parser', 'a5536142-756e-436a-ab3b-62a326c11bee']",194.07,1713124877.33,1713125071.39
"['initialize-parser', '92714108-a45b-46f9-ae14-1affa05d5361']",194.16,1713124877.24,1713125071.40
"['initialize-parser', 'dfff613b-c85c-4183-ab54-99ebcba4fa46']",194.25,1713124877.15,1713125071.39
"['initialize-parser', '5fd9a8c6-2d21-4594-bcbb-b44855d289ea']",194.23,1713124877.16,1713125071.39
"['initialize-parser', 'b7cdc909-a58a-491a-b496-6bea917782d7']",193.83,1713124877.56,1713125071.39
"['initialize-parser', '63ec9808-a44d-4bbd-a8be-5bc938229b52']",193.66,1713124877.73,1713125071.40
"['initialize-parser', 'd8adf984-7492-48d4-aac7-3bb2fc5f1d4e']",194.01,1713124877.45,1713125071.46
"['initialize-parser', '097b199c-9567-484d-a1eb-f4e8e4ca36d7']",194.07,1713124877.38,1713125071.46
"['initialize-parser', 'f7584991-faf0-4bd9-b8bb-3e9be421616b']",194.21,1713124877.24,1713125071.46
"['initialize-parser', '06abdc3b-cc53-49c5-9f76-4356fc411bd2']",193.92,1713124877.53,1713125071.46
"['initialize-parser', 'e4d1a5cd-e4d0-4dc9-a541-bac050cabe58']",194.23,1713124877.20,1713125071.43
"['initialize-parser', 'aa30c0db-2384-426b-a345-fa1c73429297']",193.91,1713124877.53,1713125071.43
"['initialize-parser', '35c81feb-bd8a-4ebb-b709-780a4f1ad70a']",194.19,1713124877.23,1713125071.42
"['initialize-parser', '859cb816-dbf7-4f29-8dee-b3a99a471627']",193.82,1713124877.60,1713125071.42
"['initialize-parser', '0c538561-ef20-4ab5-b8fb-9779376f6bc2']",194.34,1713124877.05,1713125071.39
"['initialize-parser', '3f3dabce-6ef3-4f95-968e-7fcee0900aa7']",193.88,1713124877.51,1713125071.39
"['initialize-parser', '37f428f9-fe0b-44be-8f0c-89c190826896']",194.37,1713124877.03,1713125071.39
"['initialize-parser', 'a524bd57-e5fa-49c1-8015-64a6cc8dcadb']",193.88,1713124877.52,1713125071.40
"['initialize-parser', 'd61bbbeb-9db8-449b-bde9-294460a58d04']",194.36,1713124877.03,1713125071.39
"['initialize-parser', '165360a0-693b-4370-9c19-b8f2412ebd9f']",193.79,1713124877.60,1713125071.39
"['initialize-parser', 'dd810191-0b83-49e3-bd70-946d5c9c4735']",194.22,1713124877.17,1713125071.40
