tags,elapsed_s,start_unix,end_unix
"['parser-parse', 'bc1ca2fc-44a2-48de-9160-71a3fd175fa1']",216.87,1713076847.52,1713077064.39
"['write-jsonl', 'bc1ca2fc-44a2-48de-9160-71a3fd175fa1']",0.04,1713077064.39,1713077064.44
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-505.zip']",283.42,1713076781.02,1713077064.44
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-505.zip']",284.18,1713076780.26,1713077064.44
"['initialize-parser', '330fd795-ad86-40df-909a-a1a58792e32a']",0.00,1713077066.06,1713077066.06
"['parser-parse', '28974d45-5974-43c7-80a8-95063be1b62d']",217.33,1713076847.36,1713077064.68
"['write-jsonl', '28974d45-5974-43c7-80a8-95063be1b62d']",0.01,1713077064.68,1713077064.69
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2672.zip']",283.34,1713076781.36,1713077064.69
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2672.zip']",284.44,1713076780.26,1713077064.70
"['initialize-parser', 'e40d2c8a-d23b-4f67-8b2f-09506ededbb1']",0.00,1713077066.08,1713077066.08
"['parser-parse', '2831aff7-0fcb-4a21-b31d-a5d1307ceaf6']",217.44,1713076847.48,1713077064.92
"['write-jsonl', '2831aff7-0fcb-4a21-b31d-a5d1307ceaf6']",0.05,1713077064.92,1713077064.97
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3244.zip']",284.00,1713076780.96,1713077064.97
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3244.zip']",284.71,1713076780.26,1713077064.97
"['initialize-parser', '20b50158-aeb5-48c4-8e8e-32c3dc9950bb']",0.00,1713077066.52,1713077066.52
"['parser-parse', 'b8bd456a-1785-47b3-b9c3-2b5533ee4661']",218.01,1713076847.30,1713077065.31
"['write-jsonl', 'b8bd456a-1785-47b3-b9c3-2b5533ee4661']",0.04,1713077065.31,1713077065.35
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-659.zip']",284.02,1713076781.34,1713077065.35
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-659.zip']",285.09,1713076780.26,1713077065.36
"['initialize-parser', '99351a79-5f56-48e1-84a7-f078d0ac06b3']",0.00,1713077066.93,1713077066.93
"['parser-parse', '68fbd77a-fef7-4f7a-aecc-4a3fe1b8c3c3']",218.37,1713076847.24,1713077065.61
"['write-jsonl', '68fbd77a-fef7-4f7a-aecc-4a3fe1b8c3c3']",0.00,1713077065.61,1713077065.61
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-784.zip']",284.61,1713076781.01,1713077065.61
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-784.zip']",285.35,1713076780.26,1713077065.62
"['initialize-parser', 'f7fa5260-6c58-4962-9dd6-53b9298105ad']",0.00,1713077067.18,1713077067.18
"['parser-parse', 'bca3ba41-3677-4edb-af0d-fc4dec69e001']",218.44,1713076847.40,1713077065.84
"['write-jsonl', 'bca3ba41-3677-4edb-af0d-fc4dec69e001']",0.00,1713077065.84,1713077065.84
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-742.zip']",284.93,1713076780.92,1713077065.84
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-742.zip']",285.59,1713076780.26,1713077065.85
"['initialize-parser', '2f9938c1-5fe9-4646-99dc-d4511c6b0be1']",0.00,1713077067.29,1713077067.29
"['parser-parse', '5f2f538c-334c-467f-a676-2159bada24e5']",218.43,1713076847.41,1713077065.84
"['write-jsonl', '5f2f538c-334c-467f-a676-2159bada24e5']",0.01,1713077065.84,1713077065.84
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2675.zip']",284.91,1713076780.93,1713077065.84
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2675.zip']",285.59,1713076780.26,1713077065.84
"['initialize-parser', '156b1f39-a5a4-4569-ac2b-40a3730d1fe0']",0.00,1713077067.34,1713077067.34
"['parser-parse', 'f2d83109-cd7e-4f74-97e4-ec6ca647e555']",218.56,1713076847.36,1713077065.91
"['write-jsonl', 'f2d83109-cd7e-4f74-97e4-ec6ca647e555']",0.00,1713077065.91,1713077065.92
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-966.zip']",284.60,1713076781.32,1713077065.92
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-966.zip']",285.66,1713076780.26,1713077065.92
"['initialize-parser', '41c148fb-53cd-4b4f-a0e4-854c199f5dc2']",0.00,1713077067.44,1713077067.44
"['parser-parse', '4f93aaa0-b614-4e97-9c20-b28f28b6d5c7']",218.51,1713076847.40,1713077065.92
"['write-jsonl', '4f93aaa0-b614-4e97-9c20-b28f28b6d5c7']",0.00,1713077065.92,1713077065.92
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-553.zip']",284.61,1713076781.31,1713077065.92
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-553.zip']",285.67,1713076780.26,1713077065.93
"['initialize-parser', '55216f63-15a2-4b8d-92ac-31f46b1defc2']",0.00,1713077067.46,1713077067.46
"['parser-parse', '05b13f4b-b293-46f2-8e35-7cfd9ef27f85']",229.13,1713076847.51,1713077076.64
"['write-jsonl', '05b13f4b-b293-46f2-8e35-7cfd9ef27f85']",0.00,1713077076.64,1713077076.64
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3640.zip']",295.27,1713076781.37,1713077076.64
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3640.zip']",296.39,1713076780.26,1713077076.65
"['initialize-parser', '70634bd0-279f-417c-ae6a-dd6a02683696']",0.00,1713077077.53,1713077077.53
"['parser-parse', '21e28f1a-eea7-4b36-b32d-8847b89d75a7']",229.03,1713076847.60,1713077076.63
"['write-jsonl', '21e28f1a-eea7-4b36-b32d-8847b89d75a7']",0.00,1713077076.63,1713077076.64
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-420.zip']",295.44,1713076781.19,1713077076.64
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-420.zip']",296.38,1713076780.26,1713077076.64
"['initialize-parser', '9e4c2c3e-dd63-4deb-b3d6-ef9da1b6edef']",0.00,1713077077.55,1713077077.55
"['parser-parse', '1110bb1a-a1de-4418-beed-fdc378b95d1a']",229.13,1713076847.57,1713077076.70
"['write-jsonl', '1110bb1a-a1de-4418-beed-fdc378b95d1a']",0.00,1713077076.70,1713077076.70
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1546.zip']",295.51,1713076781.19,1713077076.70
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1546.zip']",296.45,1713076780.26,1713077076.70
"['initialize-parser', '869fadf3-9f6f-4399-a68b-eba918bb9aea']",0.00,1713077077.61,1713077077.61
"['parser-parse', '3072ee6c-140b-451b-9abb-6311e9b9817e']",229.13,1713076847.35,1713077076.48
"['write-jsonl', '3072ee6c-140b-451b-9abb-6311e9b9817e']",0.01,1713077076.48,1713077076.49
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-548.zip']",295.24,1713076781.24,1713077076.49
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-548.zip']",296.23,1713076780.26,1713077076.49
"['initialize-parser', 'fe69aebc-4d85-470c-a0cb-9b005b9356a7']",0.00,1713077077.96,1713077077.96
"['parser-parse', '5efc1f3a-3b10-45ba-a8e6-d76971f9fb7b']",229.15,1713076847.39,1713077076.53
"['write-jsonl', '5efc1f3a-3b10-45ba-a8e6-d76971f9fb7b']",0.00,1713077076.53,1713077076.54
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-897.zip']",295.48,1713076781.06,1713077076.54
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-897.zip']",296.28,1713076780.26,1713077076.54
"['initialize-parser', '871af390-1395-43d6-8b4d-0f5ceebd72e8']",0.00,1713077078.04,1713077078.04
"['parser-parse', 'ad98e0bd-c262-4f4c-9645-1ad3ceec96f8']",229.24,1713076847.51,1713077076.75
"['write-jsonl', 'ad98e0bd-c262-4f4c-9645-1ad3ceec96f8']",0.00,1713077076.75,1713077076.75
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2513.zip']",295.70,1713076781.05,1713077076.75
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2513.zip']",296.50,1713076780.26,1713077076.75
"['initialize-parser', '14f22aed-6a91-471f-8a56-acc9d472ff28']",0.00,1713077078.07,1713077078.07
"['parser-parse', '528baf1f-916a-4536-ac77-26dacccdc513']",233.99,1713076847.47,1713077081.46
"['write-jsonl', '528baf1f-916a-4536-ac77-26dacccdc513']",0.01,1713077081.46,1713077081.46
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2216.zip']",303.64,1713076777.82,1713077081.46
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2216.zip']",304.33,1713076777.14,1713077081.47
"['initialize-parser', 'a7bf4a6a-97c3-4d29-9f0a-a161a84f7e0b']",0.00,1713077083.07,1713077083.07
"['parser-parse', 'fd4ba120-df6c-4feb-976f-acc37023211c']",234.25,1713076847.41,1713077081.66
"['write-jsonl', 'fd4ba120-df6c-4feb-976f-acc37023211c']",0.01,1713077081.66,1713077081.67
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2122.zip']",303.52,1713076778.15,1713077081.67
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2122.zip']",304.53,1713076777.14,1713077081.67
"['initialize-parser', 'd1bb7fd9-5a61-4e52-95da-b196366f4674']",0.00,1713077083.18,1713077083.18
"['parser-parse', '0be20647-8611-4f71-b8e2-6f288bde3157']",234.05,1713076847.41,1713077081.46
"['write-jsonl', '0be20647-8611-4f71-b8e2-6f288bde3157']",0.00,1713077081.46,1713077081.47
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-32.zip']",300.13,1713076781.33,1713077081.47
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-32.zip']",301.21,1713076780.26,1713077081.47
"['initialize-parser', '7e3ac687-ab4b-457f-a591-fca2afba7752']",0.00,1713077083.27,1713077083.27
"['parser-parse', '9714e1d7-144d-435f-bdc7-64303513bf9f']",237.03,1713076847.39,1713077084.42
"['write-jsonl', '9714e1d7-144d-435f-bdc7-64303513bf9f']",0.01,1713077084.42,1713077084.43
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3559.zip']",303.36,1713076781.07,1713077084.43
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3559.zip']",304.18,1713076780.26,1713077084.43
"['initialize-parser', 'd7908abe-03fe-4f92-8bfc-0c9759b7a11e']",0.00,1713077085.85,1713077085.85
"['parser-parse', 'a0f24d8b-3a20-44fe-ad04-5e13c357d0cb']",237.85,1713076847.50,1713077085.35
"['write-jsonl', 'a0f24d8b-3a20-44fe-ad04-5e13c357d0cb']",0.00,1713077085.35,1713077085.35
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1313.zip']",307.17,1713076778.19,1713077085.35
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1313.zip']",308.22,1713076777.14,1713077085.36
"['initialize-parser', 'b6e9167f-063d-40d8-9bed-88b3a8981e8a']",0.00,1713077086.90,1713077086.90
"['parser-parse', '429c4852-64e4-4277-81fd-7d01a04f6b51']",238.50,1713076847.34,1713077085.84
"['write-jsonl', '429c4852-64e4-4277-81fd-7d01a04f6b51']",0.00,1713077085.84,1713077085.84
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3669.zip']",307.94,1713076777.90,1713077085.84
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3669.zip']",308.71,1713076777.14,1713077085.84
"['initialize-parser', '95b05f4c-ddaf-4c87-b4dc-cf0cab28123e']",0.00,1713077087.40,1713077087.40
"['parser-parse', 'd1269d50-812e-463b-91c3-82be68435c8b']",196.92,1713076966.79,1713077163.71
"['write-jsonl', 'd1269d50-812e-463b-91c3-82be68435c8b']",0.00,1713077163.71,1713077163.71
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2469.zip']",196.92,1713076966.79,1713077163.71
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2469.zip']",197.04,1713076966.68,1713077163.72
"['initialize-parser', '6785f3db-d065-46b8-b535-d9b1ab8dcd52']",0.00,1713077165.18,1713077165.18
"['parser-parse', '80f00da2-7345-4336-b269-f566057fbff1']",196.75,1713076967.04,1713077163.79
"['write-jsonl', '80f00da2-7345-4336-b269-f566057fbff1']",0.00,1713077163.79,1713077163.79
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1363.zip']",196.75,1713076967.04,1713077163.79
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1363.zip']",196.88,1713076966.91,1713077163.79
"['initialize-parser', '7f91a320-62d8-4df5-8106-076ef981a16f']",0.00,1713077165.21,1713077165.21
"['parser-parse', '220022d6-855e-4b32-9e73-cf2856e5f975']",195.88,1713076968.42,1713077164.30
