tags,elapsed_s,start_unix,end_unix
"['initialize-parser', '2e07907e-ea0d-4549-9172-d65a668f91f4']",112.57,1713078514.67,1713078627.24
"['initialize-parser', 'cd2043ff-c15a-4e74-86c2-a68b8d01966d']",112.04,1713078515.19,1713078627.22
"['initialize-parser', '89aca687-4957-4cb4-95dc-58a4129fe716']",112.60,1713078514.65,1713078627.26
"['initialize-parser', '1b81c844-4920-49d7-bec8-c160bd8c24df']",112.17,1713078515.09,1713078627.26
"['initialize-parser', 'c8aa4641-6847-44cc-8958-c37aa89c6f11']",112.54,1713078514.72,1713078627.26
"['initialize-parser', '36ee00bb-d0f5-43e0-ae8e-b15488c46390']",112.55,1713078514.71,1713078627.26
"['initialize-parser', '8a55b244-5e1a-46b2-be41-d818ece8f0ed']",112.31,1713078514.96,1713078627.27
"['initialize-parser', '47e46b59-cce2-4442-955b-5af4566c0908']",112.20,1713078515.08,1713078627.27
"['initialize-parser', 'e2f449eb-ec3d-43bf-abc8-e7ccb953cdd0']",112.64,1713078514.64,1713078627.28
"['initialize-parser', 'd31a55dc-2866-44ae-8ac9-91748b17d950']",112.41,1713078514.87,1713078627.27
"['initialize-parser', 'e9d4e966-76aa-4182-9f72-7ddb868b6589']",112.68,1713078514.60,1713078627.27
"['initialize-parser', 'b1e36761-1c09-42f2-a923-5d1f18768357']",112.21,1713078515.07,1713078627.28
"['initialize-parser', '7155cd00-f16f-4dd7-887a-0f3e2c41b2dd']",112.19,1713078515.10,1713078627.29
"['initialize-parser', 'abaf71d2-d70e-43d0-b7b6-4aaf30c86ef5']",112.25,1713078515.04,1713078627.28
"['initialize-parser', '77906770-6948-4563-a024-1244056fd7a2']",112.46,1713078514.83,1713078627.29
"['initialize-parser', '9a7ae023-c18f-4449-8c92-3d61156ca4ec']",112.39,1713078514.91,1713078627.29
"['initialize-parser', '1f2fd25c-a7aa-43bd-9f61-e275d25111c1']",112.51,1713078514.79,1713078627.29
"['initialize-parser', 'd3184a96-78e2-4340-9cc2-a452b38d26e7']",112.58,1713078514.72,1713078627.30
"['initialize-parser', 'cab1038b-9538-40ba-8efe-19753264eddb']",112.38,1713078514.92,1713078627.31
"['initialize-parser', 'be6527ff-169c-4515-8831-d81f26860bcc']",112.57,1713078514.75,1713078627.32
"['initialize-parser', 'a89083b1-fd05-4188-ac8e-48a582665693']",112.28,1713078515.04,1713078627.32
"['initialize-parser', '937f7838-29e8-43ca-8f63-4dca6ee36a72']",112.09,1713078515.23,1713078627.32
"['initialize-parser', 'c9ea5f46-3824-4141-b5d7-91613016e534']",112.40,1713078514.94,1713078627.34
"['initialize-parser', '540c3a40-0e4c-4cde-b584-299e49c43063']",112.76,1713078514.63,1713078627.39
"['initialize-parser', '73748963-0be6-442d-a91d-d87c51244e2d']",112.34,1713078515.05,1713078627.39
"['initialize-parser', 'da2d5aa5-4dcc-4799-be6a-d3a253824e10']",112.51,1713078514.89,1713078627.40
"['initialize-parser', '42858c9d-26af-4788-b97f-3b234818aefb']",112.26,1713078515.13,1713078627.39
"['initialize-parser', 'b2985964-8cd3-4100-ba2e-4007f055f34c']",112.70,1713078514.70,1713078627.40
"['initialize-parser', '8d970ae0-113d-4aaf-8f0b-fe1e37d86d87']",112.67,1713078514.72,1713078627.40
"['initialize-parser', '31972b2d-fec7-499d-8bb5-5f8bc88420dd']",112.49,1713078514.91,1713078627.40
"['initialize-parser', '3e828b7f-0350-4fda-b188-be41c5b8873f']",112.39,1713078515.00,1713078627.39
"['initialize-parser', '8495e6a5-4a0c-4eb7-b3f9-529a2520dcd0']",112.69,1713078514.72,1713078627.41
"['initialize-parser', '0b05bee5-a0c4-4ab1-b668-fcc011e789ce']",112.66,1713078514.75,1713078627.40
"['initialize-parser', '7c561ebf-2b70-4f6f-9e1b-0da452d4f341']",112.80,1713078514.61,1713078627.41
"['initialize-parser', 'dafdffbb-3717-499d-a875-456e486ac46e']",112.26,1713078515.15,1713078627.41
"['initialize-parser', '5e26c51a-ff80-4d79-a430-7a77d8f20613']",112.38,1713078515.03,1713078627.41
"['initialize-parser', '18a6d39a-64af-4ea8-94f7-9de1d0c75b7a']",112.76,1713078514.64,1713078627.41
"['initialize-parser', 'd0942de8-6b3d-4c8d-87ed-e6dc72953162']",112.72,1713078514.70,1713078627.42
"['initialize-parser', 'f03ce7fc-8b98-4780-84d9-ceff15c95fdc']",112.44,1713078514.98,1713078627.42
"['initialize-parser', 'dea13769-7eed-4fdd-a8e8-55ea55a9bb42']",112.14,1713078515.27,1713078627.41
"['initialize-parser', 'eb806b37-fbe2-43ab-a11e-038b78f76d7a']",112.22,1713078515.20,1713078627.42
"['initialize-parser', 'cac5aebc-d1e7-4c23-bfb6-41180f964171']",112.39,1713078515.03,1713078627.42
"['initialize-parser', 'cc6ae50b-ee7b-4089-80e7-c4961ac41938']",112.56,1713078514.87,1713078627.43
"['initialize-parser', '797026da-3329-44e1-bd26-f0388f5734d3']",112.75,1713078514.67,1713078627.42
"['initialize-parser', 'a440d88e-9a0c-42fc-8779-d25f34d2edbb']",112.81,1713078514.62,1713078627.43
"['initialize-parser', '8ec61c14-214a-4645-a5e0-22621348da9f']",112.87,1713078514.56,1713078627.43
"['initialize-parser', '9cd115a3-4237-497d-80e3-0525bcaca69a']",112.80,1713078514.63,1713078627.43
"['initialize-parser', 'c90e4de6-f6b6-4d21-856e-ce102588c46c']",112.21,1713078515.22,1713078627.44
"['initialize-parser', 'b7d88348-8387-40cb-850d-a8c278fb7f88']",112.33,1713078515.12,1713078627.45
"['initialize-parser', '4b218f1b-e444-4fac-ad0e-ef7c942fc6f2']",112.71,1713078514.74,1713078627.45
"['initialize-parser', '33c3806b-7962-4285-9631-ab80150dc2ea']",112.73,1713078514.73,1713078627.45
"['initialize-parser', '4f5308f1-1e91-420e-bc69-850365317ab1']",112.79,1713078514.69,1713078627.48
"['initialize-parser', 'fb441af8-568e-466b-b709-5d6d1de7a86a']",112.93,1713078514.56,1713078627.48
"['initialize-parser', '3b4ed81f-dd14-4bc7-a94c-b0fb7ac7372c']",112.45,1713078515.08,1713078627.53
"['parser-parse', 'c9925cce-00f0-4f32-b1df-aa989b6374c8']",199.31,1713078464.06,1713078663.37
"['write-jsonl', 'c9925cce-00f0-4f32-b1df-aa989b6374c8']",0.01,1713078663.37,1713078663.38
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3244.zip']",206.35,1713078457.02,1713078663.38
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3244.zip']",206.49,1713078456.89,1713078663.38
"['initialize-parser', '1e387d58-8be2-4846-8cc9-9f23b1e6019d']",0.00,1713078663.55,1713078663.55
"['parser-parse', '2a9d1c74-80f0-4c26-85e3-38fa434f0760']",199.63,1713078464.05,1713078663.69
"['write-jsonl', '2a9d1c74-80f0-4c26-85e3-38fa434f0760']",0.00,1713078663.69,1713078663.69
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2672.zip']",206.67,1713078457.02,1713078663.69
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2672.zip']",206.81,1713078456.89,1713078663.69
"['initialize-parser', 'f576eb64-3945-48ff-93f7-4d30b4e71dd4']",0.00,1713078663.83,1713078663.83
"['parser-parse', '60bd1b80-9bad-433e-b8fe-2512c946448e']",201.67,1713078464.06,1713078665.73
"['write-jsonl', '60bd1b80-9bad-433e-b8fe-2512c946448e']",0.00,1713078665.73,1713078665.73
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-742.zip']",208.68,1713078457.05,1713078665.73
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-742.zip']",208.82,1713078456.91,1713078665.74
"['initialize-parser', '7b989666-a7f4-4e12-b705-e8b20885136d']",0.00,1713078665.87,1713078665.87
"['parser-parse', '77e32c5f-1035-4d8d-8f81-1e405279a202']",202.03,1713078464.06,1713078666.10
"['write-jsonl', '77e32c5f-1035-4d8d-8f81-1e405279a202']",0.00,1713078666.10,1713078666.10
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-966.zip']",209.05,1713078457.05,1713078666.10
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-966.zip']",209.19,1713078456.91,1713078666.10
"['initialize-parser', 'ad692493-f7ce-4ac2-9457-2c3e6bb92528']",0.00,1713078666.24,1713078666.24
"['parser-parse', 'cafa45ae-eb6f-49a0-8ba5-0d9e509cc8d4']",202.44,1713078464.98,1713078667.42
"['write-jsonl', 'cafa45ae-eb6f-49a0-8ba5-0d9e509cc8d4']",0.01,1713078667.42,1713078667.42
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2122.zip']",209.75,1713078457.67,1713078667.42
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2122.zip']",210.52,1713078456.91,1713078667.43
"['initialize-parser', '8e3933d1-0c06-4e39-a5c8-add76197e42d']",0.00,1713078668.85,1713078668.85
"['parser-parse', '2942d702-72dd-4eac-b0d8-7a8a4d5af1ef']",203.82,1713078465.33,1713078669.15
"['write-jsonl', '2942d702-72dd-4eac-b0d8-7a8a4d5af1ef']",0.00,1713078669.15,1713078669.16
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1045.zip']",211.35,1713078457.80,1713078669.16
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1045.zip']",212.15,1713078457.01,1713078669.16
"['initialize-parser', '99201af0-f39d-4b99-8db3-4b1e5a3fdd7e']",0.00,1713078669.31,1713078669.31
"['parser-parse', '614b6523-6b95-4475-890a-d9d57937abcd']",203.68,1713078464.24,1713078667.92
"['write-jsonl', '614b6523-6b95-4475-890a-d9d57937abcd']",0.01,1713078667.92,1713078667.93
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3583.zip']",210.75,1713078457.18,1713078667.93
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3583.zip']",210.89,1713078457.04,1713078667.93
"['initialize-parser', 'd1c0dd68-7cc9-4273-adbe-44185b5e6098']",0.00,1713078669.41,1713078669.41
"['parser-parse', 'e9147f5b-826a-4db0-a359-94dc677a1f87']",202.86,1713078465.07,1713078667.93
"['write-jsonl', 'e9147f5b-826a-4db0-a359-94dc677a1f87']",0.00,1713078667.93,1713078667.93
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3669.zip']",210.25,1713078457.69,1713078667.93
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3669.zip']",211.03,1713078456.91,1713078667.93
"['initialize-parser', 'fb557072-f545-4e36-b46f-003bfba724f5']",0.00,1713078669.47,1713078669.47
"['parser-parse', '50b95360-7a02-484b-a76d-fa1b8604627f']",204.99,1713078465.33,1713078670.32
"['write-jsonl', '50b95360-7a02-484b-a76d-fa1b8604627f']",0.00,1713078670.32,1713078670.32
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-435.zip']",212.28,1713078458.05,1713078670.32
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-435.zip']",213.32,1713078457.01,1713078670.33
"['initialize-parser', '1c38ba39-dbd5-4c5d-b02f-d978e6de0d91']",0.00,1713078670.47,1713078670.47
"['parser-parse', '66b1c081-1ea6-4033-a7b7-605f63fa2158']",204.90,1713078464.24,1713078669.14
"['write-jsonl', '66b1c081-1ea6-4033-a7b7-605f63fa2158']",0.00,1713078669.14,1713078669.14
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-659.zip']",211.96,1713078457.18,1713078669.14
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-659.zip']",212.11,1713078457.04,1713078669.15
"['initialize-parser', 'ec249785-b626-42f0-950c-438252471414']",0.00,1713078670.72,1713078670.72
"['parser-parse', 'b9a146b9-ac56-48c3-8b07-4cd0a367f63b']",206.53,1713078464.28,1713078670.81
"['write-jsonl', 'b9a146b9-ac56-48c3-8b07-4cd0a367f63b']",0.00,1713078670.81,1713078670.81
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-784.zip']",213.63,1713078457.19,1713078670.81
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-784.zip']",213.77,1713078457.05,1713078670.81
"['initialize-parser', '429a7917-9f3d-4286-9e5b-ee342c5ded8d']",0.00,1713078672.33,1713078672.33
"['parser-parse', '1491325f-808e-429f-bd2e-517b5e9ba877']",206.68,1713078464.24,1713078670.92
"['write-jsonl', '1491325f-808e-429f-bd2e-517b5e9ba877']",0.00,1713078670.92,1713078670.93
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1377.zip']",213.74,1713078457.19,1713078670.93
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1377.zip']",213.88,1713078457.05,1713078670.93
"['initialize-parser', 'a269ae90-49e1-4571-8271-4af3d01cfe3d']",0.00,1713078672.46,1713078672.46
"['parser-parse', '46b6c33a-bf48-43f1-be61-fb97498bbce6']",207.74,1713078465.33,1713078673.07
"['write-jsonl', '46b6c33a-bf48-43f1-be61-fb97498bbce6']",0.00,1713078673.07,1713078673.08
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3667.zip']",214.86,1713078458.22,1713078673.08
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3667.zip']",216.06,1713078457.02,1713078673.08
"['initialize-parser', 'e8d4df48-7c78-4c82-a760-1458a9f36be9']",0.00,1713078673.21,1713078673.21
"['parser-parse', '9d781fa1-f427-4561-a5e4-8f482f1c2aea']",208.13,1713078463.97,1713078672.10
"['write-jsonl', '9d781fa1-f427-4561-a5e4-8f482f1c2aea']",0.01,1713078672.10,1713078672.11
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3559.zip']",215.07,1713078457.04,1713078672.11
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-3559.zip']",215.21,1713078456.90,1713078672.11
"['initialize-parser', 'cc7b7946-85ce-4a96-982b-44bb3655a528']",0.00,1713078673.68,1713078673.68
"['parser-parse', 'f99d8ad5-e4d4-481a-90f6-b293e28bf1a4']",207.21,1713078465.17,1713078672.38
"['write-jsonl', 'f99d8ad5-e4d4-481a-90f6-b293e28bf1a4']",0.01,1713078672.38,1713078672.38
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1313.zip']",214.26,1713078458.13,1713078672.38
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-1313.zip']",215.47,1713078456.92,1713078672.39
"['initialize-parser', 'd13e1f12-453e-4123-a031-67401f737ce6']",0.00,1713078673.84,1713078673.84
"['parser-parse', '1f835bab-692b-4640-bd9d-226c30b33a16']",207.97,1713078465.09,1713078673.06
"['write-jsonl', '1f835bab-692b-4640-bd9d-226c30b33a16']",0.00,1713078673.06,1713078673.06
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2216.zip']",215.08,1713078457.98,1713078673.06
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2216.zip']",216.15,1713078456.92,1713078673.06
"['initialize-parser', '34f4bfea-649b-4bd4-a00f-193c83d0456e']",0.00,1713078674.62,1713078674.62
"['parser-parse', 'd1b364fe-0650-48ea-977c-8f34dc52c0ca']",208.16,1713078465.37,1713078673.52
"['write-jsonl', 'd1b364fe-0650-48ea-977c-8f34dc52c0ca']",0.00,1713078673.52,1713078673.53
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2843.zip']",215.79,1713078457.74,1713078673.53
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-2843.zip']",216.52,1713078457.02,1713078673.53
"['initialize-parser', 'aeb7aeaf-d763-4530-9a7f-4bad2dda7aea']",0.00,1713078675.10,1713078675.10
"['parser-parse', 'ae754266-9476-4a47-ae2c-52b823082ce4']",209.65,1713078464.06,1713078673.71
"['write-jsonl', 'ae754266-9476-4a47-ae2c-52b823082ce4']",0.00,1713078673.71,1713078673.72
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-897.zip']",216.67,1713078457.04,1713078673.72
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-897.zip']",216.81,1713078456.90,1713078673.72
"['initialize-parser', 'a06eff20-93c8-486d-915b-9d9e0e243b2f']",0.00,1713078675.23,1713078675.23
"['parser-parse', '4b2620c3-1b30-47d5-b082-8e060c63b149']",209.80,1713078463.97,1713078673.77
"['write-jsonl', '4b2620c3-1b30-47d5-b082-8e060c63b149']",0.01,1713078673.77,1713078673.77
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-32.zip']",216.73,1713078457.04,1713078673.77
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data-small/10pdfs-32.zip']",216.87,1713078456.90,1713078673.78
"['initialize-parser', '166430a0-07c5-4a8a-8788-691232c50e33']",0.00,1713078675.34,1713078675.34
