tags,elapsed_s,start_unix,end_unix
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/6886d14d-776e-413d-8c2c-542949f71eb4.jsonl']",0.08,1713157895.95,1713157896.03
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/45ef3a2a-a102-46ff-a5eb-f1d526cc10de.jsonl']",280.89,1713157614.57,1713157895.46
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/45ef3a2a-a102-46ff-a5eb-f1d526cc10de.jsonl']",0.08,1713157895.95,1713157896.03
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/66ba0df3-9a42-41e8-9f92-322db6a0f65d.jsonl']",280.89,1713157614.57,1713157895.46
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/66ba0df3-9a42-41e8-9f92-322db6a0f65d.jsonl']",0.08,1713157895.95,1713157896.03
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/02df9473-5b76-4042-90f1-08e2cb120b38.jsonl']",281.04,1713157614.57,1713157895.60
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/02df9473-5b76-4042-90f1-08e2cb120b38.jsonl']",0.08,1713157895.95,1713157896.04
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/0c839d3e-cf26-489d-a845-c1b2f3ff9b19.jsonl']",281.05,1713157614.57,1713157895.62
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/0c839d3e-cf26-489d-a845-c1b2f3ff9b19.jsonl']",0.08,1713157895.97,1713157896.06
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/cc278f9b-b18e-4a25-8fdb-f72f6d23a6bf.jsonl']",281.07,1713157614.57,1713157895.64
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/cc278f9b-b18e-4a25-8fdb-f72f6d23a6bf.jsonl']",0.09,1713157895.99,1713157896.08
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7a2a4ea5-5293-4ad1-aad0-097bcb087539.jsonl']",281.08,1713157614.57,1713157895.65
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7a2a4ea5-5293-4ad1-aad0-097bcb087539.jsonl']",0.09,1713157896.04,1713157896.12
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c5b9ba97-f1bf-47e3-b8d0-b17acda6c67c.jsonl']",281.18,1713157614.57,1713157895.75
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c5b9ba97-f1bf-47e3-b8d0-b17acda6c67c.jsonl']",0.09,1713157896.11,1713157896.20
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/de94e2eb-4163-4d5c-b8fe-52a8a666cd49.jsonl']",281.22,1713157614.57,1713157895.78
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/de94e2eb-4163-4d5c-b8fe-52a8a666cd49.jsonl']",0.09,1713157896.15,1713157896.24
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8804cadf-0c51-462d-95e1-0b8733a154e3.jsonl']",279.90,1713157614.36,1713157894.26
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/8804cadf-0c51-462d-95e1-0b8733a154e3.jsonl']",0.08,1713157896.16,1713157896.24
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b72ec1eb-97ba-4542-b377-252326689c0b.jsonl']",282.25,1713157614.36,1713157896.61
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/b72ec1eb-97ba-4542-b377-252326689c0b.jsonl']",0.08,1713157896.96,1713157897.05
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/740e0075-4852-47f5-8f2e-64ecf855dd02.jsonl']",282.08,1713157614.36,1713157896.44
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/740e0075-4852-47f5-8f2e-64ecf855dd02.jsonl']",0.08,1713157896.96,1713157897.05
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d663481f-db1a-4404-9387-3de383cd5846.jsonl']",282.11,1713157614.36,1713157896.47
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d663481f-db1a-4404-9387-3de383cd5846.jsonl']",0.08,1713157896.96,1713157897.05
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/98b754c7-fdb9-4cd3-8c96-38e78e7d5ae4.jsonl']",282.08,1713157614.36,1713157896.44
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/98b754c7-fdb9-4cd3-8c96-38e78e7d5ae4.jsonl']",0.08,1713157896.96,1713157897.05
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d5d18ed5-ba2e-4f96-a3f0-a76aef15e1ef.jsonl']",282.20,1713157614.36,1713157896.56
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d5d18ed5-ba2e-4f96-a3f0-a76aef15e1ef.jsonl']",0.08,1713157896.96,1713157897.05
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d9e25541-e336-4e88-8858-df43900e3a60.jsonl']",282.12,1713157614.36,1713157896.48
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/d9e25541-e336-4e88-8858-df43900e3a60.jsonl']",0.08,1713157896.96,1713157897.05
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e6b659ae-c7fb-4c1a-b747-d176c59f73be.jsonl']",282.13,1713157614.36,1713157896.49
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/e6b659ae-c7fb-4c1a-b747-d176c59f73be.jsonl']",0.08,1713157896.96,1713157897.05
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/79bb58f1-bef2-4304-a755-1bf2bcdcfa22.jsonl']",282.17,1713157614.36,1713157896.54
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/79bb58f1-bef2-4304-a755-1bf2bcdcfa22.jsonl']",0.08,1713157896.96,1713157897.05
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/408adfc3-2eb5-4ecf-95cd-39ba05a3381b.jsonl']",282.30,1713157614.36,1713157896.66
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/408adfc3-2eb5-4ecf-95cd-39ba05a3381b.jsonl']",0.09,1713157897.02,1713157897.11
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/166dea01-d826-415a-a8ac-3c29d380c0dd.jsonl']",282.28,1713157614.36,1713157896.64
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/166dea01-d826-415a-a8ac-3c29d380c0dd.jsonl']",0.09,1713157897.03,1713157897.12
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/04c7f478-e091-45bb-b4dd-f829fc8cc175.jsonl']",282.37,1713157614.36,1713157896.73
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/04c7f478-e091-45bb-b4dd-f829fc8cc175.jsonl']",0.09,1713157897.09,1713157897.18
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/aacc56c8-6f2e-47c0-b300-b9756f6c585b.jsonl']",282.62,1713157614.66,1713157897.28
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/aacc56c8-6f2e-47c0-b300-b9756f6c585b.jsonl']",0.09,1713157899.45,1713157899.53
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c5cdd97d-01df-41ee-935b-8dd028b3a67c.jsonl']",284.95,1713157614.66,1713157899.61
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/c5cdd97d-01df-41ee-935b-8dd028b3a67c.jsonl']",0.08,1713157900.07,1713157900.16
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/94e7a2f5-0176-4b8a-9d7d-bedddc4451eb.jsonl']",285.03,1713157614.66,1713157899.69
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/94e7a2f5-0176-4b8a-9d7d-bedddc4451eb.jsonl']",0.08,1713157900.07,1713157900.16
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/cea08392-7af2-47d6-8551-8e1bba4a291c.jsonl']",285.04,1713157614.66,1713157899.69
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/cea08392-7af2-47d6-8551-8e1bba4a291c.jsonl']",0.08,1713157900.07,1713157900.16
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/f1719f6b-f046-418e-b0df-0ffee49b65ca.jsonl']",284.93,1713157614.66,1713157899.59
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/f1719f6b-f046-418e-b0df-0ffee49b65ca.jsonl']",0.08,1713157900.07,1713157900.16
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/59d0e72f-1d3b-4bc6-b4ed-890dbacaf0d7.jsonl']",285.03,1713157614.66,1713157899.69
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/59d0e72f-1d3b-4bc6-b4ed-890dbacaf0d7.jsonl']",0.09,1713157900.07,1713157900.16
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/494974aa-10bb-4d43-a378-d56aa786e3f5.jsonl']",284.87,1713157614.66,1713157899.53
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/494974aa-10bb-4d43-a378-d56aa786e3f5.jsonl']",0.09,1713157900.07,1713157900.16
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/a409e5ae-181b-455c-bb28-04a13d5d0577.jsonl']",284.95,1713157614.66,1713157899.61
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/a409e5ae-181b-455c-bb28-04a13d5d0577.jsonl']",0.09,1713157900.07,1713157900.16
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9683d9f5-2ba7-43fe-9ec0-9cae47623ac5.jsonl']",285.08,1713157614.66,1713157899.74
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/9683d9f5-2ba7-43fe-9ec0-9cae47623ac5.jsonl']",0.09,1713157900.09,1713157900.18
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7658b07c-c58e-4cf5-a5af-287a655718bd.jsonl']",285.10,1713157614.66,1713157899.76
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7658b07c-c58e-4cf5-a5af-287a655718bd.jsonl']",0.09,1713157900.14,1713157900.23
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/da4bbdc2-81e2-4cf7-bac2-23c053c0120f.jsonl']",285.17,1713157614.66,1713157899.83
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/da4bbdc2-81e2-4cf7-bac2-23c053c0120f.jsonl']",0.09,1713157900.19,1713157900.28
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/74d9b153-dcfa-4e48-b8ee-a4942d408e43.jsonl']",285.21,1713157614.66,1713157899.87
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/74d9b153-dcfa-4e48-b8ee-a4942d408e43.jsonl']",0.09,1713157900.22,1713157900.31
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/490187df-7ce3-4318-afaf-fa4cccbd75bf.jsonl']",286.49,1713157614.72,1713157901.21
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/490187df-7ce3-4318-afaf-fa4cccbd75bf.jsonl']",0.08,1713157903.46,1713157903.54
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/66d4e955-2382-40a8-946b-268f2826aa6e.jsonl']",288.68,1713157614.72,1713157903.40
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/66d4e955-2382-40a8-946b-268f2826aa6e.jsonl']",0.08,1713157903.93,1713157904.02
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/0d39d92b-e6f4-4ce4-bd32-380f820abc09.jsonl']",288.76,1713157614.72,1713157903.48
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/0d39d92b-e6f4-4ce4-bd32-380f820abc09.jsonl']",0.08,1713157903.95,1713157904.03
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/33dc496d-8571-4b2d-9abe-e30b5b0039a7.jsonl']",288.85,1713157614.72,1713157903.57
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/33dc496d-8571-4b2d-9abe-e30b5b0039a7.jsonl']",0.08,1713157903.95,1713157904.04
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/2ba9c0bb-c43b-4ce8-9e0c-7f79daaa6afa.jsonl']",288.82,1713157614.72,1713157903.54
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/2ba9c0bb-c43b-4ce8-9e0c-7f79daaa6afa.jsonl']",0.08,1713157903.95,1713157904.04
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7c28344b-fa62-4dc0-a535-481436dd74e1.jsonl']",288.89,1713157614.72,1713157903.61
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/7c28344b-fa62-4dc0-a535-481436dd74e1.jsonl']",0.08,1713157903.96,1713157904.04
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ac0e239a-e541-47ee-9f88-5d08da016b77.jsonl']",288.92,1713157614.72,1713157903.64
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/ac0e239a-e541-47ee-9f88-5d08da016b77.jsonl']",0.09,1713157903.99,1713157904.08
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fab4158b-f6df-4b16-90ab-7d9e85cb965f.jsonl']",288.93,1713157614.72,1713157903.65
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fab4158b-f6df-4b16-90ab-7d9e85cb965f.jsonl']",0.08,1713157904.00,1713157904.08
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/0ba2d2d5-79fc-4a36-8eb8-3a87c84b6cd8.jsonl']",288.94,1713157614.72,1713157903.66
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/0ba2d2d5-79fc-4a36-8eb8-3a87c84b6cd8.jsonl']",0.09,1713157904.00,1713157904.09
"['loaded-encoder', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fbb7a65c-f84a-415c-a465-309a268a6f41.jsonl']",289.02,1713157614.72,1713157903.74
"['loaded-dataset', '/lus/gila/projects/candle_aesp_CNDA/hippekp/aglimmer/data/scaling/distllm-scaling/nougat.scaling.data/fbb7a65c-f84a-415c-a465-309a268a6f41.jsonl']",0.09,1713157904.10,1713157904.18
